b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,samples,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,0,16773849,0.99979931116104126,0.000289562,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,1,16725503,0.99691766500473022,0.004453737,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,2,16448557,0.98041039705276489,0.028542311,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,3,15561463,0.92753547430038452,0.108525635,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,4,13705193,0.81689316034317017,0.291780691,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,5,10906158,0.65005767345428467,0.621360374,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,6,7683353,0.45796352624893188,1.126695393,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,7,4754687,0.28340142965316772,1.819081059,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,8,2596525,0.15476495027542114,2.691849315,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,9,1273430,0.07590234279632568,3.719711773,fixed,1,access-plus-rate-deterministic,1,5
