b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,samples,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,0,16773913,0.99980312585830688,0.000284057,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,1,16724836,0.99687790870666504,0.004511272,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,2,16445492,0.98022770881652832,0.028811166,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,3,15546311,0.92663234472274780,0.109931053,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,4,13669341,0.81475621461868286,0.295559644,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,5,10843594,0.64632856845855713,0.629660333,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,6,7599243,0.45295017957687378,1.142575719,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,7,4669542,0.27832639217376709,1.845150377,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,8,2524429,0.15046769380569458,2.732474329,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,9,1218570,0.07263243198394775,3.783242303,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,10,537140,0.03201603889465332,4.965061365,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,11,221282,0.01318943500518799,6.244473424,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,12,86815,0.00517457723617554,7.594343286,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,13,32521,0.00193840265274048,9.010916000,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,14,12046,0.00071799755096436,10.443733456,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,15,4413,0.00026303529739380,11.892455968,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,16,1644,0.00009799003601074,13.317005416,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,17,651,0.00003880262374878,14.653486267,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,18,316,0.00001883506774902,15.696219252,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,19,183,0.00001090764999390,16.484300162,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,20,113,0.00000673532485962,17.179821038,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,21,64,0.00000381469726562,18.000000000,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,22,26,0.00000154972076416,19.299560282,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,23,8,0.00000047683715820,21.000000000,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,post,16777216,24,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,0,16777216,1.00000000000000000,-0.000000000,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,1,16773913,0.99980312585830688,0.000284057,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,2,16724836,0.99687790870666504,0.004511272,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,3,16445492,0.98022770881652832,0.028811166,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,4,15546311,0.92663234472274780,0.109931053,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,5,13669341,0.81475621461868286,0.295559644,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,6,10843594,0.64632856845855713,0.629660333,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,7,7599243,0.45295017957687378,1.142575719,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,8,4669542,0.27832639217376709,1.845150377,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,2097152,16777216,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,16777216,9,2524429,0.15046769380569458,2.732474329,fixed,1,access-plus-rate-deterministic,1,5
