b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,samples,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,post,33554432,0,86197,0.00256887078285217,8.604649962,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,post,33554432,1,9417,0.00028064846992493,11.798948186,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,post,33554432,2,1417,0.00004222989082336,14.531375957,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,post,33554432,3,223,0.00000664591789246,17.199100100,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,post,33554432,4,26,0.00000077486038208,20.299560282,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,post,33554432,5,2,0.00000005960464478,24.000000000,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,post,33554432,6,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,33554432,0,33554432,1.00000000000000000,-0.000000000,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,33554432,1,86197,0.00256887078285217,8.604649962,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,33554432,2,9417,0.00028064846992493,11.798948186,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,33554432,3,1417,0.00004222989082336,14.531375957,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,33554432,4,223,0.00000664591789246,17.199100100,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,33554432,5,26,0.00000077486038208,20.299560282,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,33554432,6,2,0.00000005960464478,24.000000000,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,33554432,7,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,pre_batch,33554432,0,16884683,0.50320276618003845,0.990788242,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,pre_batch,33554432,1,43827,0.00130614638328552,9.580467692,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,pre_batch,33554432,2,5115,0.00015243887901306,12.679481475,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,pre_batch,33554432,3,798,0.00002378225326538,15.359755064,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,pre_batch,33554432,4,120,0.00000357627868652,18.093109404,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,pre_batch,33554432,5,13,0.00000038743019104,21.299560282,fixed,1,access-plus-rate-deterministic,2,1
2,1,2,524288,16777216,33554432,cycle,2,random,os-getrandom,random-old-and-new-paths,pre_batch,33554432,6,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,2,1
