b,z,y,n,operations,epoch_operations,epoch,first_operation,last_operation,workload,bucket_slots,metric,threshold,exceed_count,probability,log2_inverse,minimum,mean,maximum,path_schedule,deterministic_numerator,deterministic_denominator,rng_source,initialization
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,post,3,2,0.00003051757812500,15.000000000,0,0.429763794,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,post,4,0,0.00000000000000000,inf,0,0.429763794,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.429748535,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,1,25209,0.38465881347656250,1.378348730,1,1.429748535,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,2,2927,0.04466247558593750,4.484792970,1,1.429748535,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,3,26,0.00039672851562500,11.299560282,1,1.429748535,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,4,2,0.00003051757812500,15.000000000,1,1.429748535,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.429748535,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,0,24992,0.38134765625000000,1.390821262,0,0.425613403,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,1,2883,0.04399108886718750,4.506644879,0,0.425613403,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,2,16,0.00024414062500000,12.000000000,0,0.425613403,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,3,2,0.00003051757812500,15.000000000,0,0.425613403,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,4,0,0.00000000000000000,inf,0,0.425613403,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.425613403,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,1,24992,0.38134765625000000,1.390821262,1,1.425613403,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,2,2883,0.04399108886718750,4.506644879,1,1.425613403,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,3,16,0.00024414062500000,12.000000000,1,1.425613403,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,4,2,0.00003051757812500,15.000000000,1,1.425613403,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.425613403,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,0,24782,0.37814331054687500,1.402994997,0,0.421371460,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,1,2809,0.04286193847656250,4.544159091,0,0.421371460,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,2,22,0.00033569335937500,11.540568381,0,0.421371460,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,3,2,0.00003051757812500,15.000000000,0,0.421371460,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,4,0,0.00000000000000000,inf,0,0.421371460,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.421386719,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,1,24783,0.37815856933593750,1.402936783,1,1.421386719,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,2,2809,0.04286193847656250,4.544159091,1,1.421386719,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,3,22,0.00033569335937500,11.540568381,1,1.421386719,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,4,2,0.00003051757812500,15.000000000,1,1.421386719,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.421386719,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,0,25090,0.38284301757812500,1.385175150,0,0.426574707,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,1,2850,0.04348754882812500,4.523253796,0,0.426574707,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,2,16,0.00024414062500000,12.000000000,0,0.426574707,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,3,0,0.00000000000000000,inf,0,0.426574707,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.426574707,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,1,25090,0.38284301757812500,1.385175150,1,1.426574707,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,2,2850,0.04348754882812500,4.523253796,1,1.426574707,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,3,16,0.00024414062500000,12.000000000,1,1.426574707,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,4,0,0.00000000000000000,inf,1,1.426574707,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,0,25121,0.38331604003906250,1.383393725,0,0.427536011,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,1,2878,0.04391479492187500,4.509149123,0,0.427536011,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,2,19,0.00028991699218750,11.752072487,0,0.427536011,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,3,1,0.00001525878906250,16.000000000,0,0.427536011,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,4,0,0.00000000000000000,inf,0,0.427536011,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.427536011,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,1,25121,0.38331604003906250,1.383393725,1,1.427536011,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,2,2878,0.04391479492187500,4.509149123,1,1.427536011,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,3,19,0.00028991699218750,11.752072487,1,1.427536011,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,4,1,0.00001525878906250,16.000000000,1,1.427536011,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.427536011,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,0,25051,0.38224792480468750,1.387419426,0,0.427322388,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,1,2929,0.04469299316406250,4.483807522,0,0.427322388,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,2,25,0.00038146972656250,11.356143810,0,0.427322388,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,3,0,0.00000000000000000,inf,0,0.427322388,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.427322388,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,1,25051,0.38224792480468750,1.387419426,1,1.427322388,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,2,2929,0.04469299316406250,4.483807522,1,1.427322388,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,3,25,0.00038146972656250,11.356143810,1,1.427322388,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,4,0,0.00000000000000000,inf,1,1.427322388,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,0,25088,0.38281250000000000,1.385290156,0,0.427597046,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,1,2908,0.04437255859375000,4.494188446,0,0.427597046,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,2,26,0.00039672851562500,11.299560282,0,0.427597046,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,3,1,0.00001525878906250,16.000000000,0,0.427597046,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,4,0,0.00000000000000000,inf,0,0.427597046,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.427597046,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,1,25088,0.38281250000000000,1.385290156,1,1.427597046,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,2,2908,0.04437255859375000,4.494188446,1,1.427597046,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,3,26,0.00039672851562500,11.299560282,1,1.427597046,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,4,1,0.00001525878906250,16.000000000,1,1.427597046,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.427597046,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,0,25143,0.38365173339843750,1.382130822,0,0.428970337,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,1,2924,0.04461669921875000,4.486272404,0,0.428970337,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,2,42,0.00064086914062500,10.607682577,0,0.428970337,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,3,4,0.00006103515625000,14.000000000,0,0.428970337,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,4,0,0.00000000000000000,inf,0,0.428970337,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.428970337,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,1,25143,0.38365173339843750,1.382130822,1,1.428970337,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,2,2924,0.04461669921875000,4.486272404,1,1.428970337,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,3,42,0.00064086914062500,10.607682577,1,1.428970337,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,4,4,0.00006103515625000,14.000000000,1,1.428970337,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.428970337,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,post,0,25033,0.38197326660156250,1.388456424,0,0.428039551,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,post,1,2962,0.04519653320312500,4.467644075,0,0.428039551,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,post,2,47,0.00071716308593750,10.445411148,0,0.428039551,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,post,3,9,0.00013732910156250,12.830074999,0,0.428039551,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,post,4,1,0.00001525878906250,16.000000000,0,0.428039551,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,post,5,0,0.00000000000000000,inf,0,0.428039551,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.428039551,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,insertion,1,25033,0.38197326660156250,1.388456424,1,1.428039551,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,insertion,2,2962,0.04519653320312500,4.467644075,1,1.428039551,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,insertion,3,47,0.00071716308593750,10.445411148,1,1.428039551,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,insertion,4,9,0.00013732910156250,12.830074999,1,1.428039551,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,insertion,5,1,0.00001525878906250,16.000000000,1,1.428039551,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,10,655360,720896,cycle,4,insertion,6,0,0.00000000000000000,inf,1,1.428039551,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,post,0,25251,0.38529968261718750,1.375947097,0,0.429534912,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,post,1,2884,0.04400634765625000,4.506144551,0,0.429534912,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,post,2,14,0.00021362304687500,12.192645078,0,0.429534912,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,post,3,1,0.00001525878906250,16.000000000,0,0.429534912,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,post,4,0,0.00000000000000000,inf,0,0.429534912,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.429519653,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,insertion,1,25250,0.38528442382812500,1.376004233,1,1.429519653,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,insertion,2,2884,0.04400634765625000,4.506144551,1,1.429519653,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,insertion,3,14,0.00021362304687500,12.192645078,1,1.429519653,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,insertion,4,1,0.00001525878906250,16.000000000,1,1.429519653,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,11,720896,786432,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.429519653,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,12,786432,851968,cycle,4,post,0,24895,0.37986755371093750,1.396431605,0,0.424270630,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,12,786432,851968,cycle,4,post,1,2886,0.04403686523437500,4.505144416,0,0.424270630,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,12,786432,851968,cycle,4,post,2,24,0.00036621093750000,11.415037499,0,0.424270630,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,12,786432,851968,cycle,4,post,3,0,0.00000000000000000,inf,0,0.424270630,3,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,12,786432,851968,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.424270630,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,12,786432,851968,cycle,4,insertion,1,24895,0.37986755371093750,1.396431605,1,1.424270630,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,12,786432,851968,cycle,4,insertion,2,2886,0.04403686523437500,4.505144416,1,1.424270630,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,12,786432,851968,cycle,4,insertion,3,24,0.00036621093750000,11.415037499,1,1.424270630,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,12,786432,851968,cycle,4,insertion,4,0,0.00000000000000000,inf,1,1.424270630,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,13,851968,917504,cycle,4,post,0,25076,0.38262939453125000,1.385980386,0,0.426834106,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,13,851968,917504,cycle,4,post,1,2873,0.04383850097656250,4.511657722,0,0.426834106,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,13,851968,917504,cycle,4,post,2,22,0.00033569335937500,11.540568381,0,0.426834106,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
