b,z,y,n,operations,epoch_operations,epoch,first_operation,last_operation,workload,bucket_slots,metric,threshold,exceed_count,probability,log2_inverse,minimum,mean,maximum,path_schedule,deterministic_numerator,deterministic_denominator,rng_source,initialization
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,post,3,45,0.00068664550781250,10.508146904,0,0.474746704,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,post,4,17,0.00025939941406250,11.912537159,0,0.474746704,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,post,5,5,0.00007629394531250,13.678071905,0,0.474746704,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,post,6,0,0.00000000000000000,inf,0,0.474746704,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.474746704,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,insertion,1,27044,0.41265869140625000,1.276979068,1,1.474746704,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,insertion,2,3783,0.05772399902343750,4.114684939,1,1.474746704,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,insertion,3,219,0.00334167480468750,8.225212940,1,1.474746704,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,insertion,4,45,0.00068664550781250,10.508146904,1,1.474746704,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,insertion,5,17,0.00025939941406250,11.912537159,1,1.474746704,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,insertion,6,5,0.00007629394531250,13.678071905,1,1.474746704,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,1,65536,131072,cycle,4,insertion,7,0,0.00000000000000000,inf,1,1.474746704,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,post,0,26703,0.40745544433593750,1.295285787,0,0.465591431,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,post,1,3582,0.05465698242187500,4.193450378,0,0.465591431,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,post,2,200,0.00305175781250000,8.356143810,0,0.465591431,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,post,3,25,0.00038146972656250,11.356143810,0,0.465591431,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,post,4,3,0.00004577636718750,14.415037499,0,0.465591431,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,post,5,0,0.00000000000000000,inf,0,0.465591431,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.465576172,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,1,26702,0.40744018554687500,1.295339816,1,1.465576172,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,2,3582,0.05465698242187500,4.193450378,1,1.465576172,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,3,200,0.00305175781250000,8.356143810,1,1.465576172,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,4,25,0.00038146972656250,11.356143810,1,1.465576172,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,5,3,0.00004577636718750,14.415037499,1,1.465576172,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,6,0,0.00000000000000000,inf,1,1.465576172,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,post,0,26958,0.41134643554687500,1.281574153,0,0.470870972,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,post,1,3620,0.05523681640625000,4.178226018,0,0.470870972,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,post,2,230,0.00350952148437500,8.154509949,0,0.470870972,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,post,3,37,0.00056457519531250,10.790546634,0,0.470870972,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,post,4,13,0.00019836425781250,12.299560282,0,0.470870972,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,post,5,1,0.00001525878906250,16.000000000,0,0.470870972,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,post,6,0,0.00000000000000000,inf,0,0.470870972,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.470886230,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,1,26959,0.41136169433593750,1.281520637,1,1.470886230,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,2,3620,0.05523681640625000,4.178226018,1,1.470886230,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,3,230,0.00350952148437500,8.154509949,1,1.470886230,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,4,37,0.00056457519531250,10.790546634,1,1.470886230,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,5,13,0.00019836425781250,12.299560282,1,1.470886230,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,6,1,0.00001525878906250,16.000000000,1,1.470886230,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,7,0,0.00000000000000000,inf,1,1.470886230,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,post,0,26633,0.40638732910156250,1.299072674,0,0.460510254,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,post,1,3415,0.05210876464843750,4.262330137,0,0.460510254,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,post,2,126,0.00192260742187500,9.022720077,0,0.460510254,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,post,3,6,0.00009155273437500,13.415037499,0,0.460510254,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,post,4,0,0.00000000000000000,inf,0,0.460510254,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.460510254,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,1,26633,0.40638732910156250,1.299072674,1,1.460510254,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,2,3415,0.05210876464843750,4.262330137,1,1.460510254,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,3,126,0.00192260742187500,9.022720077,1,1.460510254,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,4,6,0.00009155273437500,13.415037499,1,1.460510254,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.460510254,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,post,0,26810,0.40908813476562500,1.289516401,0,0.466964722,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,post,1,3554,0.05422973632812500,4.204772034,0,0.466964722,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,post,2,206,0.00314331054687500,8.313499473,0,0.466964722,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,post,3,28,0.00042724609375000,11.192645078,0,0.466964722,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,post,4,5,0.00007629394531250,13.678071905,0,0.466964722,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,post,5,0,0.00000000000000000,inf,0,0.466964722,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.466949463,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,1,26809,0.40907287597656250,1.289570214,1,1.466949463,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,2,3554,0.05422973632812500,4.204772034,1,1.466949463,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,3,206,0.00314331054687500,8.313499473,1,1.466949463,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,4,28,0.00042724609375000,11.192645078,1,1.466949463,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,5,5,0.00007629394531250,13.678071905,1,1.466949463,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,6,0,0.00000000000000000,inf,1,1.466949463,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,post,0,26803,0.40898132324218750,1.289893133,0,0.468887329,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,post,1,3633,0.05543518066406250,4.173054350,0,0.468887329,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,post,2,215,0.00328063964843750,8.251807150,0,0.468887329,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,post,3,56,0.00085449218750000,10.192645078,0,0.468887329,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,post,4,16,0.00024414062500000,12.000000000,0,0.468887329,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,post,5,5,0.00007629394531250,13.678071905,0,0.468887329,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,post,6,1,0.00001525878906250,16.000000000,0,0.468887329,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,post,7,0,0.00000000000000000,inf,0,0.468887329,7,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.468887329,8,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,1,26803,0.40898132324218750,1.289893133,1,1.468887329,8,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,2,3633,0.05543518066406250,4.173054350,1,1.468887329,8,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,3,215,0.00328063964843750,8.251807150,1,1.468887329,8,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,4,56,0.00085449218750000,10.192645078,1,1.468887329,8,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,5,16,0.00024414062500000,12.000000000,1,1.468887329,8,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,6,5,0.00007629394531250,13.678071905,1,1.468887329,8,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,7,1,0.00001525878906250,16.000000000,1,1.468887329,8,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,8,0,0.00000000000000000,inf,1,1.468887329,8,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,post,0,26758,0.40829467773437500,1.292317333,0,0.464309692,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,post,1,3504,0.05346679687500000,4.225212940,0,0.464309692,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,post,2,148,0.00225830078125000,8.790546634,0,0.464309692,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,post,3,16,0.00024414062500000,12.000000000,0,0.464309692,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,post,4,3,0.00004577636718750,14.415037499,0,0.464309692,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,post,5,0,0.00000000000000000,inf,0,0.464309692,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.464324951,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,1,26759,0.40830993652343750,1.292263418,1,1.464324951,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,2,3504,0.05346679687500000,4.225212940,1,1.464324951,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,3,148,0.00225830078125000,8.790546634,1,1.464324951,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,4,16,0.00024414062500000,12.000000000,1,1.464324951,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,5,3,0.00004577636718750,14.415037499,1,1.464324951,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,6,0,0.00000000000000000,inf,1,1.464324951,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,post,0,27029,0.41242980957031250,1.277779483,0,0.470626831,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,post,1,3622,0.05526733398437500,4.177429169,0,0.470626831,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,post,2,181,0.00276184082031250,8.500154113,0,0.470626831,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,post,3,11,0.00016784667968750,12.540568381,0,0.470626831,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,post,4,0,0.00000000000000000,inf,0,0.470626831,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.470611572,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,1,27028,0.41241455078125000,1.277832860,1,1.470611572,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,2,3622,0.05526733398437500,4.177429169,1,1.470611572,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,3,181,0.00276184082031250,8.500154113,1,1.470611572,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,4,11,0.00016784667968750,12.540568381,1,1.470611572,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.470611572,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,post,0,27226,0.41543579101562500,1.267302581,0,0.474151611,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,post,1,3634,0.05545043945312500,4.172657296,0,0.474151611,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,post,2,200,0.00305175781250000,8.356143810,0,0.474151611,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,post,3,14,0.00021362304687500,12.192645078,0,0.474151611,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,post,4,0,0.00000000000000000,inf,0,0.474151611,4,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.474166870,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,1,27227,0.41545104980468750,1.267249592,1,1.474166870,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,2,3634,0.05545043945312500,4.172657296,1,1.474166870,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,3,200,0.00305175781250000,8.356143810,1,1.474166870,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,4,14,0.00021362304687500,12.192645078,1,1.474166870,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,5,0,0.00000000000000000,inf,1,1.474166870,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,10,655360,720896,cycle,4,post,0,26536,0.40490722656250000,1.304336703,0,0.457733154,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,10,655360,720896,cycle,4,post,1,3315,0.05058288574218750,4.305206845,0,0.457733154,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,10,655360,720896,cycle,4,post,2,132,0.00201416015625000,8.955605881,0,0.457733154,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,10,655360,720896,cycle,4,post,3,13,0.00019836425781250,12.299560282,0,0.457733154,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,10,655360,720896,cycle,4,post,4,2,0.00003051757812500,15.000000000,0,0.457733154,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,10,655360,720896,cycle,4,post,5,0,0.00000000000000000,inf,0,0.457733154,5,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,10,655360,720896,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.457717896,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
2,2,2,1048576,33554432,65536,10,655360,720896,cycle,4,insertion,1,26535,0.40489196777343750,1.304391072,1,1.457717896,6,access-plus-rate-deterministic,2,3,os-getrandom,random-old-and-new-paths
