b,z,y,n,operations,epoch_operations,epoch,first_operation,last_operation,workload,bucket_slots,metric,threshold,exceed_count,probability,log2_inverse,minimum,mean,maximum,path_schedule,deterministic_numerator,deterministic_denominator,rng_source,initialization
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,post,0,30884,0.47125244140625000,1.085428002,0,0.577041626,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,post,1,6112,0.09326171875000000,3.422571172,0,0.577041626,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,post,2,764,0.01165771484375000,6.422571172,0,0.577041626,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,post,3,47,0.00071716308593750,10.445411148,0,0.577041626,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,post,4,9,0.00013732910156250,12.830074999,0,0.577041626,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,post,5,1,0.00001525878906250,16.000000000,0,0.577041626,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,post,6,0,0.00000000000000000,inf,0,0.577041626,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.577041626,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,1,30884,0.47125244140625000,1.085428002,1,1.577041626,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,2,6112,0.09326171875000000,3.422571172,1,1.577041626,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,3,764,0.01165771484375000,6.422571172,1,1.577041626,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,4,47,0.00071716308593750,10.445411148,1,1.577041626,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,5,9,0.00013732910156250,12.830074999,1,1.577041626,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,6,1,0.00001525878906250,16.000000000,1,1.577041626,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,2,131072,196608,cycle,4,insertion,7,0,0.00000000000000000,inf,1,1.577041626,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,0,31452,0.47991943359375000,1.059135861,0,0.590576172,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,1,6354,0.09695434570312500,3.366550625,0,0.590576172,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,2,817,0.01246643066406250,6.325807732,0,0.590576172,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,3,71,0.00108337402343750,9.850252880,0,0.590576172,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,4,9,0.00013732910156250,12.830074999,0,0.590576172,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,5,1,0.00001525878906250,16.000000000,0,0.590576172,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,post,6,0,0.00000000000000000,inf,0,0.590576172,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.590576172,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,1,31452,0.47991943359375000,1.059135861,1,1.590576172,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,2,6354,0.09695434570312500,3.366550625,1,1.590576172,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,3,817,0.01246643066406250,6.325807732,1,1.590576172,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,4,71,0.00108337402343750,9.850252880,1,1.590576172,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,5,9,0.00013732910156250,12.830074999,1,1.590576172,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,6,1,0.00001525878906250,16.000000000,1,1.590576172,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,3,196608,262144,cycle,4,insertion,7,0,0.00000000000000000,inf,1,1.590576172,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,0,31332,0.47808837890625000,1.064650757,0,0.586685181,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,1,6263,0.09556579589843750,3.387361836,0,0.586685181,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,2,789,0.01203918457031250,6.376118510,0,0.586685181,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,3,52,0.00079345703125000,10.299560282,0,0.586685181,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,4,10,0.00015258789062500,12.678071905,0,0.586685181,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,5,3,0.00004577636718750,14.415037499,0,0.586685181,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,post,6,0,0.00000000000000000,inf,0,0.586685181,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.586624146,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,1,31331,0.47807312011718750,1.064696803,1,1.586624146,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,2,6262,0.09555053710937500,3.387592207,1,1.586624146,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,3,788,0.01202392578125000,6.377948181,1,1.586624146,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,4,51,0.00077819824218750,10.327574658,1,1.586624146,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,5,10,0.00015258789062500,12.678071905,1,1.586624146,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,6,3,0.00004577636718750,14.415037499,1,1.586624146,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,4,262144,327680,cycle,4,insertion,7,0,0.00000000000000000,inf,1,1.586624146,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,0,31252,0.47686767578125000,1.068339101,0,0.585693359,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,1,6202,0.09463500976562500,3.401482189,0,0.585693359,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,2,822,0.01254272460937500,6.317005416,0,0.585693359,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,3,82,0.00125122070312500,9.642447995,0,0.585693359,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,4,22,0.00033569335937500,11.540568381,0,0.585693359,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,5,4,0.00006103515625000,14.000000000,0,0.585693359,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,post,6,0,0.00000000000000000,inf,0,0.585693359,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.585723877,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,1,31252,0.47686767578125000,1.068339101,1,1.585723877,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,2,6202,0.09463500976562500,3.401482189,1,1.585723877,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,3,823,0.01255798339843750,6.315251380,1,1.585723877,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,4,83,0.00126647949218750,9.624960569,1,1.585723877,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,5,22,0.00033569335937500,11.540568381,1,1.585723877,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,6,4,0.00006103515625000,14.000000000,1,1.585723877,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,5,327680,393216,cycle,4,insertion,7,0,0.00000000000000000,inf,1,1.585723877,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,0,31426,0.47952270507812500,1.060328967,0,0.591140747,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,1,6392,0.09753417968750000,3.357948307,0,0.591140747,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,2,832,0.01269531250000000,6.299560282,0,0.591140747,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,3,76,0.00115966796875000,9.752072487,0,0.591140747,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,4,15,0.00022888183593750,12.093109404,0,0.591140747,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,post,5,0,0.00000000000000000,inf,0,0.591140747,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.591171265,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,1,31427,0.47953796386718750,1.060283060,1,1.591171265,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,2,6393,0.09754943847656250,3.357722621,1,1.591171265,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,3,832,0.01269531250000000,6.299560282,1,1.591171265,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,4,76,0.00115966796875000,9.752072487,1,1.591171265,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,5,15,0.00022888183593750,12.093109404,1,1.591171265,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,6,393216,458752,cycle,4,insertion,6,0,0.00000000000000000,inf,1,1.591171265,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,0,30842,0.47061157226562500,1.087391298,0,0.580307007,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,1,6232,0.09509277343750000,3.394520482,0,0.580307007,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,2,864,0.01318359375000000,6.245112498,0,0.580307007,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,3,68,0.00103759765625000,9.912537159,0,0.580307007,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,4,20,0.00030517578125000,11.678071905,0,0.580307007,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,5,5,0.00007629394531250,13.678071905,0,0.580307007,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,post,6,0,0.00000000000000000,inf,0,0.580307007,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.580291748,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,1,30841,0.47059631347656250,1.087438076,1,1.580291748,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,2,6232,0.09509277343750000,3.394520482,1,1.580291748,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,3,864,0.01318359375000000,6.245112498,1,1.580291748,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,4,68,0.00103759765625000,9.912537159,1,1.580291748,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,5,20,0.00030517578125000,11.678071905,1,1.580291748,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,6,5,0.00007629394531250,13.678071905,1,1.580291748,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,7,458752,524288,cycle,4,insertion,7,0,0.00000000000000000,inf,1,1.580291748,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,0,31655,0.48301696777343750,1.049854225,0,0.599411011,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,1,6536,0.09973144531250000,3.325807732,0,0.599411011,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,2,933,0.01423645019531250,6.134266729,0,0.599411011,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,3,121,0.00184631347656250,9.081136763,0,0.599411011,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,4,30,0.00045776367187500,11.093109404,0,0.599411011,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,5,8,0.00012207031250000,13.000000000,0,0.599411011,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,post,6,0,0.00000000000000000,inf,0,0.599411011,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.599426270,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,1,31656,0.48303222656250000,1.049808650,1,1.599426270,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,2,6536,0.09973144531250000,3.325807732,1,1.599426270,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,3,933,0.01423645019531250,6.134266729,1,1.599426270,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,4,121,0.00184631347656250,9.081136763,1,1.599426270,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,5,30,0.00045776367187500,11.093109404,1,1.599426270,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,6,8,0.00012207031250000,13.000000000,1,1.599426270,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,8,524288,589824,cycle,4,insertion,7,0,0.00000000000000000,inf,1,1.599426270,7,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,0,31045,0.47370910644531250,1.077926689,0,0.576522827,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,1,5996,0.09149169921875000,3.450215332,0,0.576522827,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,2,702,0.01071166992187500,6.544672780,0,0.576522827,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,3,38,0.00057983398437500,10.752072487,0,0.576522827,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,4,2,0.00003051757812500,15.000000000,0,0.576522827,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,post,5,0,0.00000000000000000,inf,0,0.576522827,5,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,0,65536,1.00000000000000000,-0.000000000,1,1.576522827,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,1,31045,0.47370910644531250,1.077926689,1,1.576522827,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,2,5996,0.09149169921875000,3.450215332,1,1.576522827,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,3,702,0.01071166992187500,6.544672780,1,1.576522827,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
2,4,1,1048576,33554432,65536,9,589824,655360,cycle,4,insertion,4,38,0.00057983398437500,10.752072487,1,1.576522827,6,access-plus-rate-deterministic,1,2,os-getrandom,random-old-and-new-paths
