b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,0,8967,0.00855159759521484,6.869590318,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,1,3468,0.00330734252929688,8.240111817,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,2,1466,0.00139808654785156,9.482330612,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,3,552,0.00052642822265625,10.891475543,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,4,221,0.00021076202392578,12.212097441,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,5,82,0.00007820129394531,13.642447995,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,6,32,0.00003051757812500,15.000000000,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,7,11,0.00001049041748047,16.540568381,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,8,5,0.00000476837158203,17.678071905,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,9,0,0.00000000000000000,inf,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,1,8967,0.00855159759521484,6.869590318,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,2,3468,0.00330734252929688,8.240111817,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,3,1466,0.00139808654785156,9.482330612,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,4,552,0.00052642822265625,10.891475543,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,5,221,0.00021076202392578,12.212097441,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,6,82,0.00007820129394531,13.642447995,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,7,32,0.00003051757812500,15.000000000,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,8,11,0.00001049041748047,16.540568381,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,9,5,0.00000476837158203,17.678071905,fixed,1,paper-random
2,1,5,1048576,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,10,0,0.00000000000000000,inf,fixed,1,paper-random
