b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,0,8634,0.00823402404785156,6.924186623,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,1,3156,0.00300979614257812,8.376118510,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,2,1224,0.00116729736328125,9.742612157,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,3,482,0.00045967102050781,11.087110664,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,4,184,0.00017547607421875,12.476438044,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,5,65,0.00006198883056641,13.977632187,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,6,8,0.00000762939453125,17.000000000,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,7,2,0.00000190734863281,19.000000000,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,8,0,0.00000000000000000,inf,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,1,8634,0.00823402404785156,6.924186623,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,2,3156,0.00300979614257812,8.376118510,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,3,1224,0.00116729736328125,9.742612157,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,4,482,0.00045967102050781,11.087110664,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,5,184,0.00017547607421875,12.476438044,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,6,65,0.00006198883056641,13.977632187,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,7,8,0.00000762939453125,17.000000000,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,8,2,0.00000190734863281,19.000000000,fixed,1,paper-random
2,1,5,16384,33554432,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,9,0,0.00000000000000000,inf,fixed,1,paper-random
