b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,0,43781,0.04175281524658203,4.581982713,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,1,12793,0.01220035552978516,6.356933000,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,2,4626,0.00441169738769531,7.824450449,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,3,1742,0.00166130065917969,9.233471091,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,4,716,0.00068283081054688,10.516184223,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,5,316,0.00030136108398438,11.696219252,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,6,139,0.00013256072998047,12.881058927,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,7,34,0.00003242492675781,14.912537159,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,8,0,0.00000000000000000,inf,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,1,43781,0.04175281524658203,4.581982713,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,2,12793,0.01220035552978516,6.356933000,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,3,4626,0.00441169738769531,7.824450449,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,4,1742,0.00166130065917969,9.233471091,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,5,716,0.00068283081054688,10.516184223,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,6,316,0.00030136108398438,11.696219252,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,7,139,0.00013256072998047,12.881058927,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,8,34,0.00003242492675781,14.912537159,fixed,1,paper-deterministic
2,1,2,16384,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,9,0,0.00000000000000000,inf,fixed,1,paper-deterministic
