b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,0,47007,0.04482936859130859,4.479412010,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,1,14374,0.01370811462402344,6.188826029,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,2,5089,0.00485324859619141,7.686833524,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,3,1884,0.00179672241210938,9.120416750,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,4,639,0.00060939788818359,10.680327879,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,5,183,0.00017452239990234,12.484300162,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,6,22,0.00002098083496094,15.540568381,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,7,0,0.00000000000000000,inf,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,1,47007,0.04482936859130859,4.479412010,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,2,14374,0.01370811462402344,6.188826029,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,3,5089,0.00485324859619141,7.686833524,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,4,1884,0.00179672241210938,9.120416750,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,5,639,0.00060939788818359,10.680327879,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,6,183,0.00017452239990234,12.484300162,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,7,22,0.00002098083496094,15.540568381,fixed,1,paper-deterministic
2,1,2,1048576,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,8,0,0.00000000000000000,inf,fixed,1,paper-deterministic
