b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,0,269993,0.25748538970947266,1.957437522,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,1,1546,0.00147438049316406,9.405675396,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,2,123,0.00011730194091797,13.057485495,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,3,15,0.00001430511474609,16.093109404,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,4,2,0.00000190734863281,19.000000000,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,5,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,1,269993,0.25748538970947266,1.957437522,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,2,1546,0.00147438049316406,9.405675396,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,3,123,0.00011730194091797,13.057485495,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,4,15,0.00001430511474609,16.093109404,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,5,2,0.00000190734863281,19.000000000,fixed,1,access-plus-one-deterministic
2,3,1,262144,33554432,1048576,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,6,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
