b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,0,4465,0.00425815582275391,7.875555540,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,1,395,0.00037670135498047,11.374291157,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,2,75,0.00007152557373047,13.771181310,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,3,21,0.00002002716064453,15.607682577,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,4,4,0.00000381469726562,18.000000000,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,5,0,0.00000000000000000,inf,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,1,4465,0.00425815582275391,7.875555540,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,2,395,0.00037670135498047,11.374291157,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,3,75,0.00007152557373047,13.771181310,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,4,21,0.00002002716064453,15.607682577,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,5,4,0.00000381469726562,18.000000000,fixed,1,access-plus-paper-deterministic
2,2,1,262144,33554432,1048576,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,6,0,0.00000000000000000,inf,fixed,1,access-plus-paper-deterministic
