b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,0,1058635,0.25239825248718262,1.986226173,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,1,1292,0.00030803680419922,11.664609645,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,2,54,0.00001287460327148,16.245112498,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,3,3,0.00000071525573730,20.415037499,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,4,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,1,1058635,0.25239825248718262,1.986226173,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,2,1292,0.00030803680419922,11.664609645,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,3,54,0.00001287460327148,16.245112498,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,4,3,0.00000071525573730,20.415037499,fixed,1,access-plus-one-deterministic
2,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,insertion,5,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
