b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,samples,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,0,33547387,0.99979004263877869,0.000302936,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,1,33448162,0.99683290719985962,0.004576400,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,2,32879132,0.97987449169158936,0.029331123,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,3,31065949,0.92583742737770081,0.111169210,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,4,27287217,0.81322243809700012,0.298278073,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,5,21616264,0.64421486854553223,0.634386136,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,6,15122246,0.45067805051803589,1.149830907,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,7,9261035,0.27600035071372986,1.857257995,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,8,4986882,0.14862066507339478,2.750293364,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,9,2392525,0.07130280137062073,3.809897431,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,10,1043113,0.03108718991279602,5.007535978,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,11,422337,0.01258662343025208,6.311964882,fixed,1,access-plus-rate-deterministic,1,5
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,12,161366,0.00480908155441284,7.700022892,fixed,1,access-plus-rate-deterministic,1,5
