b,z,n,warmup,operations,workload,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,path_schedule,deterministic_numerator,deterministic_denominator
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,12,2246,0.00053548812866211,10.866857788,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,13,1767,0.00042128562927246,11.212913675,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,14,1395,0.00033259391784668,11.553950593,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,15,1097,0.00026154518127441,11.900652190,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,16,856,0.00020408630371094,12.258533014,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,17,691,0.00016474723815918,12.567458100,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,18,559,0.00013327598571777,12.873295527,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,19,467,0.00011134147644043,13.132721260,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,20,394,0.00009393692016602,13.377948181,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,21,341,0.00008130073547363,13.586372071,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,22,290,0.00006914138793945,13.820090910,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,23,240,0.00005722045898438,14.093109404,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,24,197,0.00004696846008301,14.377948181,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,25,166,0.00003957748413086,14.624960569,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,26,133,0.00003170967102051,14.944717564,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,27,95,0.00002264976501465,15.430144392,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,28,70,0.00001668930053711,15.870716983,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,29,57,0.00001358985900879,16.167109986,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,30,44,0.00001049041748047,16.540568381,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,31,32,0.00000762939453125,17.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,32,21,0.00000500679016113,17.607682577,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,33,16,0.00000381469726562,18.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,34,11,0.00000262260437012,18.540568381,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,35,9,0.00000214576721191,18.830074999,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,36,8,0.00000190734863281,19.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,37,5,0.00000119209289551,19.678071905,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,38,3,0.00000071525573730,20.415037499,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,39,1,0.00000023841857910,22.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,40,0,0.00000000000000000,inf,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,1,174159,0.04152274131774902,4.589954497,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,2,82659,0.01970744132995605,5.665115710,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,3,47547,0.01133608818054199,6.462933304,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,4,30732,0.00732707977294922,7.092545962,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,5,20939,0.00499224662780762,7.646095076,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,6,14693,0.00350308418273926,8.157158627,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,7,10780,0.00257015228271484,8.603930442,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,8,8089,0.00192856788635254,9.018254354,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,9,6079,0.00144934654235840,9.430381697,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,10,4612,0.00109958648681641,9.828823202,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,11,3626,0.00086450576782227,10.175836790,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,12,2866,0.00068330764770508,10.515177106,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,13,2246,0.00053548812866211,10.866857788,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,14,1767,0.00042128562927246,11.212913675,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,15,1395,0.00033259391784668,11.553950593,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,16,1097,0.00026154518127441,11.900652190,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,17,856,0.00020408630371094,12.258533014,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,18,691,0.00016474723815918,12.567458100,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,19,559,0.00013327598571777,12.873295527,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,20,467,0.00011134147644043,13.132721260,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,21,394,0.00009393692016602,13.377948181,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,22,341,0.00008130073547363,13.586372071,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,23,290,0.00006914138793945,13.820090910,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,24,240,0.00005722045898438,14.093109404,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,25,197,0.00004696846008301,14.377948181,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,26,166,0.00003957748413086,14.624960569,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,27,133,0.00003170967102051,14.944717564,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,28,95,0.00002264976501465,15.430144392,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,29,70,0.00001668930053711,15.870716983,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,30,57,0.00001358985900879,16.167109986,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,31,44,0.00001049041748047,16.540568381,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,32,32,0.00000762939453125,17.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,33,21,0.00000500679016113,17.607682577,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,34,16,0.00000381469726562,18.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,35,11,0.00000262260437012,18.540568381,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,36,9,0.00000214576721191,18.830074999,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,37,8,0.00000190734863281,19.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,38,5,0.00000119209289551,19.678071905,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,39,3,0.00000071525573730,20.415037499,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,40,1,0.00000023841857910,22.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,41,0,0.00000000000000000,inf,legacy-root-lane,access-plus-rate-deterministic,1,2
