b,z,n,warmup,operations,workload,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,path_schedule,deterministic_numerator,deterministic_denominator
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,89,30,0.00000715255737305,17.093109404,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,90,23,0.00000548362731934,17.476438044,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,91,11,0.00000262260437012,18.540568381,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,92,6,0.00000143051147461,19.415037499,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,93,1,0.00000023841857910,22.000000000,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,post,94,0,0.00000000000000000,inf,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,1,973255,0.23204207420349121,2.107541674,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,2,711234,0.16957139968872070,2.560035233,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,3,567717,0.13535428047180176,2.885187583,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,4,470410,0.11215448379516602,3.156440796,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,5,398327,0.09496855735778809,3.396406252,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,6,342387,0.08163142204284668,3.614731600,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,7,297414,0.07090902328491211,3.817886965,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,8,260748,0.06216716766357422,4.007703339,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,9,229752,0.05477714538574219,4.190282105,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,10,203668,0.04855823516845703,4.364140201,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,11,181615,0.04330039024353027,4.529476163,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,12,162709,0.03879284858703613,4.688065472,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,13,146666,0.03496789932250977,4.837825060,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,14,132419,0.03157114982604980,4.985249385,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,15,119954,0.02859926223754883,5.127878259,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,16,108792,0.02593803405761719,5.268787053,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,17,98659,0.02352213859558105,5.409836956,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,18,89666,0.02137804031372070,5.547726580,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,19,81918,0.01953077316284180,5.678107128,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,20,74861,0.01784825325012207,5.808073300,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,21,68595,0.01635432243347168,5.934184201,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,22,63013,0.01502346992492676,6.056638124,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,23,58109,0.01385426521301270,6.173525993,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,24,53690,0.01280069351196289,6.287634216,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,25,49534,0.01180982589721680,6.403868493,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,26,45741,0.01090550422668457,6.518799714,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,27,42153,0.01005005836486816,6.636652310,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,28,38857,0.00926423072814941,6.754113100,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,29,35989,0.00858044624328613,6.864731605,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,30,33422,0.00796842575073242,6.971489552,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,31,31080,0.00741004943847656,7.076301117,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,32,28902,0.00689077377319336,7.181118291,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,33,26892,0.00641155242919922,7.285110566,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,34,24950,0.00594854354858398,7.393247805,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,35,23146,0.00551843643188477,7.501524726,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,36,21566,0.00514173507690430,7.603529006,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,37,20147,0.00480341911315918,7.701722591,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,38,18827,0.00448870658874512,7.799484489,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,39,17572,0.00418949127197266,7.899009216,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,40,16460,0.00392436981201172,7.993323285,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,41,15347,0.00365900993347168,8.094330952,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,42,14210,0.00338792800903320,8.205381066,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,43,13143,0.00313353538513184,8.317993000,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,44,12162,0.00289964675903320,8.429907126,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,45,11220,0.00267505645751953,8.546214945,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,46,10244,0.00244235992431641,8.677508462,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,47,9355,0.00223040580749512,8.808478062,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,48,8528,0.00203323364257812,8.942008277,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,49,7799,0.00185942649841309,9.070926564,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,50,7195,0.00171542167663574,9.187221028,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,51,6630,0.00158071517944336,9.305206845,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,52,6118,0.00145864486694336,9.421155608,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,53,5653,0.00134778022766113,9.535199018,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,54,5222,0.00124502182006836,9.649613258,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,55,4733,0.00112843513488770,9.791460793,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,56,4303,0.00102591514587402,9.928872875,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,57,3932,0.00093746185302734,10.058952394,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,58,3591,0.00085616111755371,10.189830062,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,59,3286,0.00078344345092773,10.317883235,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,60,3036,0.00072383880615234,10.432043925,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,61,2796,0.00066661834716797,10.550851355,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,62,2547,0.00060725212097168,10.685416756,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,63,2346,0.00055932998657227,10.804012702,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,64,2154,0.00051355361938477,10.927197465,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,65,1977,0.00047135353088379,11.050902844,legacy-root-lane,access-plus-rate-deterministic,2,3
