b,z,n,warmup,operations,workload,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,path_schedule,deterministic_numerator,deterministic_denominator
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,108,146,0.00013923645019531,12.810175441,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,109,130,0.00012397766113281,12.977632187,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,110,121,0.00011539459228516,13.081136763,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,111,112,0.00010681152343750,13.192645078,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,112,96,0.00009155273437500,13.415037499,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,113,84,0.00008010864257812,13.607682577,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,114,62,0.00005912780761719,14.045803690,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,115,40,0.00003814697265625,14.678071905,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,116,24,0.00002288818359375,15.415037499,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,117,8,0.00000762939453125,17.000000000,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,118,0,0.00000000000000000,inf,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,1,96332,0.09186935424804688,3.444272502,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,2,66853,0.06375598907470703,3.971295318,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,3,52657,0.05021762847900391,4.315662291,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,4,43722,0.04169654846191406,4.583928224,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,5,37508,0.03577041625976562,4.805089283,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,6,32736,0.03121948242187500,5.001409570,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,7,28937,0.02759647369384766,5.179372260,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,8,25820,0.02462387084960938,5.343798620,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,9,23310,0.02223014831542969,5.491338616,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,10,21325,0.02033710479736328,5.619741879,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,11,19652,0.01874160766601562,5.737611476,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,12,18274,0.01742744445800781,5.842495160,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,13,17058,0.01626777648925781,5.941839116,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,14,15934,0.01519584655761719,6.040179140,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,15,14910,0.01421928405761719,6.136007363,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,16,13961,0.01331424713134766,6.230885338,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,17,13088,0.01248168945312500,6.324042967,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,18,12261,0.01169300079345703,6.418210971,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,19,11487,0.01095485687255859,6.512285554,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,20,10760,0.01026153564453125,6.606609543,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,21,10066,0.00959968566894531,6.702797118,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,22,9407,0.00897121429443359,6.800481011,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,23,8820,0.00841140747070312,6.893437060,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,24,8261,0.00787830352783203,6.987899284,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,25,7760,0.00740051269531250,7.078159063,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,26,7261,0.00692462921142578,7.174047462,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,27,6847,0.00652980804443359,7.258743703,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,28,6492,0.00619125366210938,7.335552715,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,29,6189,0.00590229034423828,7.404509393,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,30,5881,0.00560855865478516,7.478154225,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,31,5568,0.00531005859375000,7.557056504,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,32,5282,0.00503730773925781,7.633131414,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,33,5032,0.00479888916015625,7.703083793,legacy-root-lane,access-plus-rate-deterministic,2,3
2,4,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,34,4764,0.00454330444335938,7.782042302,legacy-root-lane,access-plus-rate-deterministic,2,3
