b,z,n,warmup,operations,workload,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,path_schedule,deterministic_numerator,deterministic_denominator
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,15,1784,0.00170135498046875,9.199100100,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,16,1599,0.00152492523193359,9.357045777,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,17,1440,0.00137329101562500,9.508146904,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,18,1297,0.00123691558837891,9.659037236,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,19,1188,0.00113296508789062,9.785680879,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,20,1085,0.00103473663330078,9.916520673,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,21,986,0.00094032287597656,10.054556164,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,22,855,0.00081539154052734,10.260219390,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,23,743,0.00070858001708984,10.462781599,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,24,632,0.00060272216796875,10.696219252,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,25,530,0.00050544738769531,10.950151451,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,26,450,0.00042915344238281,11.186218809,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,27,396,0.00037765502929688,11.370643380,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,28,340,0.00032424926757812,11.590609064,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,29,303,0.00028896331787109,11.756826017,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,30,274,0.00026130676269531,11.901967917,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,31,259,0.00024700164794922,11.983191712,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,32,236,0.00022506713867188,12.117356951,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,33,201,0.00019168853759766,12.348948309,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,34,181,0.00017261505126953,12.500154113,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,35,168,0.00016021728515625,12.607682577,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,36,152,0.00014495849609375,12.752072487,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,37,130,0.00012397766113281,12.977632187,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,38,106,0.00010108947753906,13.272079545,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,39,80,0.00007629394531250,13.678071905,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,40,70,0.00006675720214844,13.870716983,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,41,64,0.00006103515625000,14.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,42,58,0.00005531311035156,14.142019005,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,43,48,0.00004577636718750,14.415037499,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,44,42,0.00004005432128906,14.607682577,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,45,29,0.00002765655517578,15.142019005,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,46,19,0.00001811981201172,15.752072487,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,47,12,0.00001144409179688,16.415037499,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,48,8,0.00000762939453125,17.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,49,5,0.00000476837158203,17.678071905,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,50,3,0.00000286102294922,18.415037499,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,post,51,0,0.00000000000000000,inf,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,1,33636,0.03207778930664062,4.962281470,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,2,18635,0.01777172088623047,5.814272801,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,3,12701,0.01211261749267578,6.367345530,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,4,9621,0.00917530059814453,6.768028861,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,5,7498,0.00715065002441406,7.127709890,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,6,6149,0.00586414337158203,7.413863909,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,7,5185,0.00494480133056641,7.659871726,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,8,4458,0.00425148010253906,7.877819099,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,9,3867,0.00368785858154297,8.083000951,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,10,3396,0.00323867797851562,8.270379256,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,11,3025,0.00288486480712891,8.437280573,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,12,2694,0.00256919860839844,8.604465865,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,13,2422,0.00230979919433594,8.758016850,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,14,2156,0.00205612182617188,8.925858537,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,15,1958,0.00186729431152344,9.064834950,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,16,1784,0.00170135498046875,9.199100100,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,17,1599,0.00152492523193359,9.357045777,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,18,1440,0.00137329101562500,9.508146904,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,19,1297,0.00123691558837891,9.659037236,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,20,1188,0.00113296508789062,9.785680879,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,21,1085,0.00103473663330078,9.916520673,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,22,986,0.00094032287597656,10.054556164,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,23,855,0.00081539154052734,10.260219390,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,24,743,0.00070858001708984,10.462781599,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,25,632,0.00060272216796875,10.696219252,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,26,530,0.00050544738769531,10.950151451,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,27,450,0.00042915344238281,11.186218809,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,28,396,0.00037765502929688,11.370643380,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,29,340,0.00032424926757812,11.590609064,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,30,303,0.00028896331787109,11.756826017,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,31,274,0.00026130676269531,11.901967917,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,32,259,0.00024700164794922,11.983191712,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,33,236,0.00022506713867188,12.117356951,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,34,201,0.00019168853759766,12.348948309,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,35,181,0.00017261505126953,12.500154113,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,36,168,0.00016021728515625,12.607682577,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,37,152,0.00014495849609375,12.752072487,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,38,130,0.00012397766113281,12.977632187,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,39,106,0.00010108947753906,13.272079545,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,40,80,0.00007629394531250,13.678071905,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,41,70,0.00006675720214844,13.870716983,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,42,64,0.00006103515625000,14.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,43,58,0.00005531311035156,14.142019005,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,44,48,0.00004577636718750,14.415037499,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,45,42,0.00004005432128906,14.607682577,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,46,29,0.00002765655517578,15.142019005,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,47,19,0.00001811981201172,15.752072487,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,48,12,0.00001144409179688,16.415037499,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,49,8,0.00000762939453125,17.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,50,5,0.00000476837158203,17.678071905,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,51,3,0.00000286102294922,18.415037499,legacy-root-lane,access-plus-rate-deterministic,1,2
2,5,1048576,16777216,1048576,cycle,os-getrandom,random-old-and-new-paths,insertion,52,0,0.00000000000000000,inf,legacy-root-lane,access-plus-rate-deterministic,1,2
