b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,0,860728,0.82085418701171875,0.284802124,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,1,463289,0.44182682037353516,1.178447097,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,2,238651,0.22759532928466797,2.135457144,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,3,126532,0.12067031860351562,3.050857236,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,4,69334,0.06612205505371094,3.918724626,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,5,39309,0.03748798370361328,4.737427958,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,6,23003,0.02193737030029297,5.510465594,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,7,13602,0.01297187805175781,6.268468824,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,8,8156,0.00777816772460938,7.006353940,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,9,4965,0.00473499298095703,7.722421998,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,10,3034,0.00289344787597656,8.432994630,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,11,1904,0.00181579589843750,9.105182237,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,12,1257,0.00119876861572266,9.704231066,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,13,836,0.00079727172851562,10.292640868,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,14,549,0.00052356719970703,10.899337661,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,15,333,0.00031757354736328,11.620621633,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,16,210,0.00020027160644531,12.285754482,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,17,121,0.00011539459228516,13.081136763,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,18,60,0.00005722045898438,14.093109404,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,19,29,0.00002765655517578,15.142019005,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,20,9,0.00000858306884766,16.830074999,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,21,1,0.00000095367431641,20.000000000,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,22,0,0.00000000000000000,inf,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,1,860728,0.82085418701171875,0.284802124,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,2,463288,0.44182586669921875,1.178450211,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,3,238650,0.22759437561035156,2.135463189,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,4,126531,0.12066936492919922,3.050868638,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,5,69334,0.06612205505371094,3.918724626,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,6,39309,0.03748798370361328,4.737427958,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,7,23003,0.02193737030029297,5.510465594,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,8,13602,0.01297187805175781,6.268468824,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,9,8156,0.00777816772460938,7.006353940,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,10,4965,0.00473499298095703,7.722421998,fixed,2
2,1,5,1024,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,11,3034,0.00289344787597656,8.432994630,fixed,2
