b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,0,1762981,0.84065485000610352,0.250414504,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,1,971384,0.46319198608398438,1.110317802,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,2,483671,0.23063230514526367,2.116333486,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,3,241417,0.11511659622192383,3.118832255,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,4,122984,0.05864334106445312,4.091888890,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,5,64094,0.03056240081787109,5.032098312,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,6,34368,0.01638793945312500,5.931221722,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,7,18959,0.00904035568237305,6.789404750,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,8,10542,0.00502681732177734,7.636139023,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,9,5850,0.00278949737548828,8.485779091,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,10,3198,0.00152492523193359,9.357045777,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,11,1675,0.00079870223999023,10.290054620,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,12,896,0.00042724609375000,11.192645078,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,13,499,0.00023794174194336,12.037103995,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,14,279,0.00013303756713867,12.875878688,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,15,142,0.00006771087646484,13.850252880,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,16,94,0.00004482269287109,14.445411148,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,17,70,0.00003337860107422,14.870716983,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,18,58,0.00002765655517578,15.142019005,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,19,50,0.00002384185791016,15.356143810,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,20,42,0.00002002716064453,15.607682577,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,21,30,0.00001430511474609,16.093109404,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,22,20,0.00000953674316406,16.678071905,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,23,15,0.00000715255737305,17.093109404,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,24,6,0.00000286102294922,18.415037499,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,25,1,0.00000047683715820,21.000000000,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,26,0,0.00000000000000000,inf,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,0,2097152,1.00000000000000000,-0.000000000,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,1,1762981,0.84065485000610352,0.250414504,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,2,971384,0.46319198608398438,1.110317802,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,3,483671,0.23063230514526367,2.116333486,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,4,241417,0.11511659622192383,3.118832255,fixed,1
2,2,4,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,5,122984,0.05864334106445312,4.091888890,fixed,1
