b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,1650583,0.78705930709838867,0.345455744,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,824922,0.39335346221923828,1.346101813,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,399178,0.19034290313720703,2.393327314,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,198854,0.09482097625732422,3.398649943,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,103055,0.04914045333862305,4.346945023,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,55197,0.02631998062133789,5.247697763,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,30676,0.01462745666503906,6.095177246,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,17381,0.00828790664672852,6.914776532,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,9948,0.00474357604980469,7.719809208,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,9,5846,0.00278759002685547,8.486765886,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,10,3505,0.00167131423950195,9.224801271,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,11,2114,0.00100803375244141,9.954240339,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,12,1270,0.00060558319091797,10.689387218,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,13,755,0.00036001205444336,11.439667166,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,14,439,0.00020933151245117,12.221922870,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,15,251,0.00011968612670898,13.028456446,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,16,156,0.00007438659667969,13.714597781,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,17,80,0.00003814697265625,14.678071905,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,18,29,0.00001382827758789,16.142019005,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,19,9,0.00000429153442383,17.830074999,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,20,0,0.00000000000000000,inf,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,0,2097152,1.00000000000000000,-0.000000000,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,1,1650583,0.78705930709838867,0.345455744,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,2,824923,0.39335393905639648,1.346100064,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,3,399178,0.19034290313720703,2.393327314,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,4,198854,0.09482097625732422,3.398649943,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,103055,0.04914045333862305,4.346945023,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,55197,0.02631998062133789,5.247697763,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,30676,0.01462745666503906,6.095177246,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,17381,0.00828790664672852,6.914776532,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,9948,0.00474357604980469,7.719809208,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,5846,0.00278759002685547,8.486765886,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,3505,0.00167131423950195,9.224801271,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,2114,0.00100803375244141,9.954240339,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,1270,0.00060558319091797,10.689387218,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,755,0.00036001205444336,11.439667166,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,439,0.00020933151245117,12.221922870,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,251,0.00011968612670898,13.028456446,fixed,1
2,3,2,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,156,0.00007438659667969,13.714597781,fixed,1
