b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,13,8469,0.00403833389282227,7.952024086,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,14,5607,0.00267362594604492,8.546986646,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,15,3806,0.00181484222412109,9.105940154,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,16,2696,0.00128555297851562,9.603395219,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,17,1900,0.00090599060058594,10.108216297,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,18,1360,0.00064849853515625,10.590609064,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,19,969,0.00046205520629883,11.079647145,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,20,666,0.00031757354736328,11.620621633,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,21,461,0.00021982192993164,12.151377060,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,22,335,0.00015974044799805,12.611982715,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,23,256,0.00012207031250000,13.000000000,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,24,211,0.00010061264038086,13.278900811,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,25,162,0.00007724761962891,13.660149997,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,26,121,0.00005769729614258,14.081136763,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,27,86,0.00004100799560547,14.573735245,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,28,62,0.00002956390380859,15.045803690,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,29,41,0.00001955032348633,15.642447995,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,30,17,0.00000810623168945,16.912537159,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,31,5,0.00000238418579102,18.678071905,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,32,0,0.00000000000000000,inf,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,0,2097152,1.00000000000000000,-0.000000000,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,1,2069592,0.98685836791992188,0.019085048,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,2,1879851,0.89638280868530273,0.157813115,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,3,1467954,0.69997501373291016,0.514624670,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,4,1006326,0.47985363006591797,1.059333688,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,5,636911,0.30370283126831055,1.719267737,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,6,386453,0.18427515029907227,2.440066560,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,7,231278,0.11028194427490234,3.180731487,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,8,138890,0.06622791290283203,3.916416796,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,9,84296,0.04019546508789062,4.636823446,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,10,51742,0.02467250823974609,5.340951800,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,11,32318,0.01541042327880859,6.019949701,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,12,20481,0.00976610183715820,6.678001463,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,13,13137,0.00626420974731445,7.318651765,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,14,8469,0.00403833389282227,7.952024086,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,15,5607,0.00267362594604492,8.546986646,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,16,3806,0.00181484222412109,9.105940154,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,17,2696,0.00128555297851562,9.603395219,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,18,1900,0.00090599060058594,10.108216297,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,19,1360,0.00064849853515625,10.590609064,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,20,969,0.00046205520629883,11.079647145,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,21,666,0.00031757354736328,11.620621633,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,22,461,0.00021982192993164,12.151377060,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,23,335,0.00015974044799805,12.611982715,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,24,256,0.00012207031250000,13.000000000,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,25,211,0.00010061264038086,13.278900811,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,26,162,0.00007724761962891,13.660149997,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,27,121,0.00005769729614258,14.081136763,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,28,86,0.00004100799560547,14.573735245,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,29,62,0.00002956390380859,15.045803690,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,30,41,0.00001955032348633,15.642447995,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,31,17,0.00000810623168945,16.912537159,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,32,5,0.00000238418579102,18.678071905,fixed,3
4,1,10,262144,4194304,2097152,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,33,0,0.00000000000000000,inf,fixed,3
