b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,1440577,0.68692064285278320,0.541784655,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,518001,0.24700212478637695,2.017404643,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,185524,0.08846473693847656,3.498753695,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,67151,0.03202009201049805,4.964878736,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,24304,0.01158905029296875,6.431093845,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,9125,0.00435113906860352,7.844391156,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,3488,0.00166320800781250,9.231815675,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,1363,0.00064992904663086,10.587430153,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,535,0.00025510787963867,11.936604919,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,9,211,0.00010061264038086,13.278900811,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,10,86,0.00004100799560547,14.573735245,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,11,36,0.00001716613769531,15.830074999,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,12,12,0.00000572204589844,17.415037499,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,13,4,0.00000190734863281,19.000000000,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,14,1,0.00000047683715820,21.000000000,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,15,0,0.00000000000000000,inf,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,0,2097152,1.00000000000000000,-0.000000000,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,1,1440577,0.68692064285278320,0.541784655,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,2,518001,0.24700212478637695,2.017404643,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,3,185524,0.08846473693847656,3.498753695,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,4,67151,0.03202009201049805,4.964878736,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,24304,0.01158905029296875,6.431093845,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,9125,0.00435113906860352,7.844391156,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,3488,0.00166320800781250,9.231815675,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,1363,0.00064992904663086,10.587430153,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,535,0.00025510787963867,11.936604919,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,211,0.00010061264038086,13.278900811,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,86,0.00004100799560547,14.573735245,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,36,0.00001716613769531,15.830074999,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,12,0.00000572204589844,17.415037499,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,4,0.00000190734863281,19.000000000,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,1,0.00000047683715820,21.000000000,fixed,2
2,2,3,262144,4194304,2097152,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,0,0.00000000000000000,inf,fixed,2
