b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,0,869641,0.82935428619384766,0.269939566,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,1,485479,0.46298885345458984,1.110950634,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,2,262196,0.25004959106445312,1.999713849,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,3,148142,0.14127922058105469,2.823378806,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,4,87754,0.08368873596191406,3.578822733,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,5,54287,0.05177211761474609,4.271680860,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,6,34884,0.03326797485351562,4.909722143,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,7,23148,0.02207565307617188,5.501400071,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,8,15600,0.01487731933593750,6.070741591,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,9,10533,0.01004505157470703,6.637371218,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,10,6997,0.00667285919189453,7.227479224,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,11,4638,0.00442314147949219,7.820712895,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,12,3022,0.00288200378417969,8.438712055,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,13,1998,0.00190544128417969,9.035659132,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,14,1331,0.00126934051513672,9.621705144,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,15,829,0.00079059600830078,10.304771709,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,16,512,0.00048828125000000,11.000000000,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,17,315,0.00030040740966797,11.700791982,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,18,189,0.00018024444580078,12.437757576,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,19,108,0.00010299682617188,13.245112498,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,20,73,0.00006961822509766,13.810175441,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,21,57,0.00005435943603516,14.167109986,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,22,35,0.00003337860107422,14.870716983,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,23,21,0.00002002716064453,15.607682577,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,24,13,0.00001239776611328,16.299560282,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,25,9,0.00000858306884766,16.830074999,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,26,4,0.00000381469726562,18.000000000,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,27,1,0.00000095367431641,20.000000000,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,28,0,0.00000000000000000,inf,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,1,869641,0.82935428619384766,0.269939566,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,2,485480,0.46298980712890625,1.110947662,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,3,262197,0.25005054473876953,1.999708347,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,4,148142,0.14127922058105469,2.823378806,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,5,87754,0.08368873596191406,3.578822733,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,6,54287,0.05177211761474609,4.271680860,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,7,34884,0.03326797485351562,4.909722143,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,8,23148,0.02207565307617188,5.501400071,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,9,15600,0.01487731933593750,6.070741591,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,10,10533,0.01004505157470703,6.637371218,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,11,6997,0.00667285919189453,7.227479224,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,12,4638,0.00442314147949219,7.820712895,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,13,3022,0.00288200378417969,8.438712055,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,14,1998,0.00190544128417969,9.035659132,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,15,1331,0.00126934051513672,9.621705144,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,16,829,0.00079059600830078,10.304771709,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,17,512,0.00048828125000000,11.000000000,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,18,315,0.00030040740966797,11.700791982,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,19,189,0.00018024444580078,12.437757576,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,20,108,0.00010299682617188,13.245112498,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,21,73,0.00006961822509766,13.810175441,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,22,57,0.00005435943603516,14.167109986,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,23,35,0.00003337860107422,14.870716983,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,24,21,0.00002002716064453,15.607682577,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,25,13,0.00001239776611328,16.299560282,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,26,9,0.00000858306884766,16.830074999,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,27,4,0.00000381469726562,18.000000000,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,28,1,0.00000095367431641,20.000000000,fixed,2
2,1,5,16384,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,29,0,0.00000000000000000,inf,fixed,2
