b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,0,1450337,0.69157457351684570,0.532043267,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,1,523027,0.24939870834350586,2.003474102,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,2,185228,0.08832359313964844,3.501057325,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,3,65562,0.03126239776611328,4.999427755,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,4,23484,0.01119804382324219,6.480609459,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,5,8521,0.00406312942504883,7.943192964,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,6,3200,0.00152587890625000,9.356143810,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,7,1226,0.00058460235595703,10.740256736,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,8,459,0.00021886825561523,12.157649657,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,9,154,0.00007343292236328,13.733213459,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,10,50,0.00002384185791016,15.356143810,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,11,17,0.00000810623168945,16.912537159,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,12,4,0.00000190734863281,19.000000000,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,13,1,0.00000047683715820,21.000000000,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,14,0,0.00000000000000000,inf,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,0,2097152,1.00000000000000000,-0.000000000,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,1,1450338,0.69157505035400391,0.532042272,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,2,523027,0.24939870834350586,2.003474102,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,3,185228,0.08832359313964844,3.501057325,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,4,65562,0.03126239776611328,4.999427755,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,5,23484,0.01119804382324219,6.480609459,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,6,8521,0.00406312942504883,7.943192964,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,7,3200,0.00152587890625000,9.356143810,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,8,1226,0.00058460235595703,10.740256736,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,9,459,0.00021886825561523,12.157649657,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,10,154,0.00007343292236328,13.733213459,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,11,50,0.00002384185791016,15.356143810,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,12,17,0.00000810623168945,16.912537159,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,13,4,0.00000190734863281,19.000000000,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,14,1,0.00000047683715820,21.000000000,fixed,1
2,4,2,262144,4194304,2097152,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,15,0,0.00000000000000000,inf,fixed,1
