b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,0,4139339,0.98689532279968262,0.019031025,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,1,3760657,0.89661049842834473,0.157446703,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,2,2940679,0.70111250877380371,0.512282120,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,3,2020194,0.48165178298950195,1.053937588,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,4,1287898,0.30705881118774414,1.703413092,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,5,791541,0.18871808052062988,2.405695445,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,6,480597,0.11458325386047363,3.125531883,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,7,293017,0.06986069679260254,3.839375157,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,8,181435,0.04325747489929199,4.530906738,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,9,114714,0.02734994888305664,5.192318053,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,10,74052,0.01765537261962891,5.823748920,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,11,48647,0.01159834861755371,6.429936782,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,12,32669,0.00778889656066895,7.004365326,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,13,22117,0.00527310371398926,7.567131912,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,14,15200,0.00362396240234375,8.108216297,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,15,10560,0.00251770019531250,8.633677786,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,16,7543,0.00179839134216309,9.119077289,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,17,5407,0.00128912925720215,9.599387359,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,18,3927,0.00093626976013184,10.060788117,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,19,2827,0.00067400932312012,10.534943832,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,20,2047,0.00048804283142090,11.000704613,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,21,1521,0.00036263465881348,11.429195562,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,22,1053,0.00025105476379395,11.959710279,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,23,727,0.00017333030700684,12.494188446,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,24,454,0.00010824203491211,13.173451513,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,25,278,0.00006628036499023,13.881058927,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,26,146,0.00003480911254883,14.810175441,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,27,90,0.00002145767211914,15.508146904,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,28,53,0.00001263618469238,16.272079545,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,29,27,0.00000643730163574,17.245112498,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,30,12,0.00000286102294922,18.415037499,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,31,2,0.00000047683715820,21.000000000,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,post,32,0,0.00000000000000000,inf,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,1,4139339,0.98689532279968262,0.019031025,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,2,3760657,0.89661049842834473,0.157446703,fixed,3
4,1,10,1048576,4194304,4194304,cycle,10,shared,os-getrandom,random-old-and-new-paths,insertion,3,2940679,0.70111250877380371,0.512282120,fixed,3
