b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,samples,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,0,33485445,0.99794402718544006,0.002969195,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,1,32802910,0.97760289907455444,0.032679531,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,2,30138673,0.89820244908332825,0.154887439,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,3,24427925,0.72800889611244202,0.457972015,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,4,16586948,0.49432957172393799,1.016454881,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,5,9126333,0.27198591828346252,1.878396135,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,6,4028883,0.12007007002830505,3.058051521,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,7,1450739,0.04323539137840271,4.531643441,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,8,442309,0.01318183541297913,6.245304927,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,9,118977,0.00354579091072083,8.139676819,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,10,29140,0.00086843967437744,10.169286743,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,11,6744,0.00020098686218262,12.280611179,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,12,1546,0.00004607439041138,14.405675396,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,13,352,0.00001049041748047,16.540568381,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,14,84,0.00000250339508057,18.607682577,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,15,14,0.00000041723251343,21.192645078,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,16,3,0.00000008940696716,23.415037499,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,17,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,33554432,0,33554432,1.00000000000000000,-0.000000000,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,insertion,33554432,1,33485445,0.99794402718544006,0.002969195,fixed,1,access-plus-rate-deterministic,1,4
