b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,samples,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,0,33485050,0.99793225526809692,0.002986213,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,1,32799230,0.97749322652816772,0.032841389,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,2,30129203,0.89792022109031677,0.155340826,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,3,24419300,0.72775185108184814,0.458481491,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,4,16583423,0.49422451853752136,1.016761510,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,5,9125614,0.27196449041366577,1.878509799,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,6,4029177,0.12007883191108704,3.057946247,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,7,1451411,0.04325541853904724,4.530975322,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,8,442117,0.01317611336708069,6.245931317,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,9,118295,0.00352546572685242,8.147970429,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,10,28909,0.00086155533790588,10.180768915,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,11,6549,0.00019517540931702,12.322941084,fixed,1,access-plus-rate-deterministic,1,4
2,8,2,65536,16777216,33554432,cycle,16,random,os-getrandom,random-old-and-new-paths,post,33554432,12,1461,0.00004354119300842,14.487259537,fixed,1,access-plus-rate-deterministic,1,4
