b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,0,969496,0.92458343505859375,0.113124580,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,1,726564,0.69290542602539062,0.529269641,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,2,453710,0.43269157409667969,1.208589068,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,3,256600,0.24471282958984375,2.030838355,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,4,137322,0.13096046447753906,2.932796751,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,5,69853,0.06661701202392578,3.907965544,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,6,34863,0.03324794769287109,4.910590900,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,7,16923,0.01613903045654297,5.953302278,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,8,8115,0.00773906707763672,7.013624621,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,9,3905,0.00372409820556641,8.068893167,fixed,1,access-plus-rate-deterministic,9,16
2,4,1,32768,2097152,1048576,cycle,4,random,os-getrandom,random-old-and-new-paths,post,10,1819,0.00173473358154297,9.171070172,fixed,1,access-plus-rate-deterministic,9,16
