b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,post,0,26180,0.02496719360351562,5.323822523,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,post,1,2283,0.00217723846435547,8.843284856,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,post,2,255,0.00024318695068359,12.005646563,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,post,3,30,0.00002861022949219,15.093109404,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,post,4,7,0.00000667572021484,17.192645078,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,post,5,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,1,26180,0.02496719360351562,5.323822523,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,2,2283,0.00217723846435547,8.843284856,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,3,255,0.00024318695068359,12.005646563,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,4,30,0.00002861022949219,15.093109404,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,5,7,0.00000667572021484,17.192645078,fixed,1,access-plus-rate-deterministic,4,2
2,2,1,32768,2097152,1048576,cycle,2,random,os-getrandom,random-old-and-new-paths,insertion,6,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,4,2
