b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,0,1039948,0.99177169799804688,0.011920039,fixed,1,access-plus-rate-deterministic,11,32
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,1,971947,0.92692089080810547,0.109481879,fixed,1,access-plus-rate-deterministic,11,32
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,2,781299,0.74510478973388672,0.424484758,fixed,1,access-plus-rate-deterministic,11,32
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,3,509532,0.48592758178710938,1.041186771,fixed,1,access-plus-rate-deterministic,11,32
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,4,271709,0.25912189483642578,1.948297172,fixed,1,access-plus-rate-deterministic,11,32
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,5,125057,0.11926364898681641,3.067773712,fixed,1,access-plus-rate-deterministic,11,32
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,6,52628,0.05018997192382812,4.316457051,fixed,1,access-plus-rate-deterministic,11,32
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,7,20640,0.01968383789062500,5.666844650,fixed,1,access-plus-rate-deterministic,11,32
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,8,7767,0.00740718841552734,7.076858249,fixed,1,access-plus-rate-deterministic,11,32
2,4,2,1024,262144,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,post,9,2870,0.00273704528808594,8.513164978,fixed,1,access-plus-rate-deterministic,11,32
