b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,0,1763678,0.42049360275268555,1.249844243,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,1,100640,0.02399444580078125,5.381155698,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,2,14209,0.00338768959045410,8.205482596,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,3,1718,0.00040960311889648,11.253485679,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,4,185,0.00004410743713379,14.468618539,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,5,22,0.00000524520874023,17.540568381,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,6,5,0.00000119209289551,19.678071905,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,7,0,0.00000000000000000,inf,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,1,1763678,0.42049360275268555,1.249844243,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,2,100641,0.02399468421936035,5.381141363,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,3,14209,0.00338768959045410,8.205482596,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,4,1718,0.00040960311889648,11.253485679,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,5,185,0.00004410743713379,14.468618539,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,6,22,0.00000524520874023,17.540568381,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,7,5,0.00000119209289551,19.678071905,fixed,1,access-plus-two-deterministic
4,4,1,1024,1048576,4194304,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,8,0,0.00000000000000000,inf,fixed,1,access-plus-two-deterministic
