b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,0,426648,0.40688323974609375,1.297313240,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,1,12670,0.01208305358886719,6.370871096,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,2,1282,0.00122261047363281,9.675819453,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,3,188,0.00017929077148438,12.445411148,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,4,21,0.00002002716064453,15.607682577,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,5,1,0.00000095367431641,20.000000000,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,6,0,0.00000000000000000,inf,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,1,426648,0.40688323974609375,1.297313240,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,2,12670,0.01208305358886719,6.370871096,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,3,1282,0.00122261047363281,9.675819453,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,4,188,0.00017929077148438,12.445411148,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,5,21,0.00002002716064453,15.607682577,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,6,1,0.00000095367431641,20.000000000,fixed,1,access-plus-two-deterministic
4,2,2,16384,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,7,0,0.00000000000000000,inf,fixed,1,access-plus-two-deterministic
