b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,0,3923173,0.93535733222961426,0.096410475,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,1,3365764,0.80246067047119141,0.317497409,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,2,2626864,0.62629318237304688,0.675089921,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,3,1872490,0.44643640518188477,1.163473417,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,4,1227638,0.29269170761108398,1.772546222,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,5,745621,0.17776989936828613,2.491917032,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,6,422780,0.10079860687255859,3.310452395,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,7,225351,0.05372786521911621,4.218185674,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,8,112652,0.02685832977294922,5.218486598,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,9,52637,0.01254963874816895,6.316210354,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,10,23256,0.00554466247558594,7.494684644,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,11,10046,0.00239515304565430,8.705666440,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,12,4222,0.00100660324096680,9.956289137,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,13,1785,0.00042557716369629,11.198291641,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,14,761,0.00018143653869629,12.428247356,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,15,331,0.00007891654968262,13.629312593,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,16,144,0.00003433227539062,14.830074999,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,17,42,0.00001001358032227,16.607682577,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,18,3,0.00000071525573730,20.415037499,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,19,1,0.00000023841857910,22.000000000,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,post,20,0,0.00000000000000000,inf,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,1,3923173,0.93535733222961426,0.096410475,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,2,3365764,0.80246067047119141,0.317497409,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,3,2626864,0.62629318237304688,0.675089921,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,4,1872491,0.44643664360046387,1.163472646,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,5,1227638,0.29269170761108398,1.772546222,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,6,745621,0.17776989936828613,2.491917032,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,7,422780,0.10079860687255859,3.310452395,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,8,225351,0.05372786521911621,4.218185674,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,9,112652,0.02685832977294922,5.218486598,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,10,52637,0.01254963874816895,6.316210354,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,11,23256,0.00554466247558594,7.494684644,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,12,10046,0.00239515304565430,8.705666440,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,13,4222,0.00100660324096680,9.956289137,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,14,1785,0.00042557716369629,11.198291641,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,15,761,0.00018143653869629,12.428247356,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,16,331,0.00007891654968262,13.629312593,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,17,144,0.00003433227539062,14.830074999,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,18,42,0.00001001358032227,16.607682577,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,19,3,0.00000071525573730,20.415037499,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,20,1,0.00000023841857910,22.000000000,fixed,1,access-plus-radix-deterministic
4,2,1,1024,1048576,4194304,cycle,2,shared,os-getrandom,random-old-and-new-paths,insertion,21,0,0.00000000000000000,inf,fixed,1,access-plus-radix-deterministic
