b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,0,4193964,0.99991893768310547,0.000116953,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,1,4190609,0.99911904335021973,0.001271512,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,2,4176324,0.99571323394775391,0.006197790,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,3,4134625,0.98577141761779785,0.020674944,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,4,4042186,0.96373224258422852,0.053295722,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,5,3876151,0.92414641380310059,0.113806657,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,6,3622273,0.86361718177795410,0.211536149,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,7,3279524,0.78189945220947266,0.354944998,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,8,2864517,0.68295407295227051,0.550139531,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,9,2407248,0.57393264770507812,0.801046652,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,10,1944133,0.46351742744445801,1.109304512,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,11,1506889,0.35927033424377441,1.476858281,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,12,1122665,0.26766419410705566,1.901503935,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,13,802176,0.19125366210937500,2.386440722,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,14,551229,0.13142323493957520,2.927707736,fixed,1,access-plus-one-deterministic
4,3,1,1024,1048576,4194304,cycle,3,shared,os-getrandom,random-old-and-new-paths,post,15,364563,0.08691859245300293,3.524191378,fixed,1,access-plus-one-deterministic
