b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,3026160,0.72149276733398438,0.470943163,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,968014,0.23079252243041992,2.115331613,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,113720,0.02711296081542969,5.204873521,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,3312,0.00078964233398438,10.306513043,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,359,0.00008559226989746,13.512159966,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,30,0.00000715255737305,17.093109404,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,3,0.00000071525573730,20.415037499,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,1,0.00000023841857910,22.000000000,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,1,3026160,0.72149276733398438,0.470943163,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,2,968014,0.23079252243041992,2.115331613,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,3,113720,0.02711296081542969,5.204873521,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,4,3312,0.00078964233398438,10.306513043,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,359,0.00008559226989746,13.512159966,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,30,0.00000715255737305,17.093109404,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,3,0.00000071525573730,20.415037499,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,1,0.00000023841857910,22.000000000,fixed,1,access-plus-one-deterministic
4,3,2,1024,1048576,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
