b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,0,2975660,0.70945262908935547,0.495221738,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,1,920050,0.21935701370239258,2.188647259,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,2,96231,0.02294325828552246,5.445785900,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,3,65,0.00001549720764160,15.977632187,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,4,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,1,2975660,0.70945262908935547,0.495221738,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,2,920051,0.21935725212097168,2.188645691,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,3,96231,0.02294325828552246,5.445785900,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,4,65,0.00001549720764160,15.977632187,fixed,1,access-plus-one-deterministic
4,4,2,1024,1048576,4194304,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,5,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
