b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,0,747973,0.71332263946533203,0.487373332,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,1,233153,0.22235202789306641,2.169082532,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,2,25136,0.02397155761718750,5.382532535,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,3,188,0.00017929077148438,12.445411148,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,4,11,0.00001049041748047,16.540568381,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,post,5,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,1,747974,0.71332359313964844,0.487371403,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,2,233153,0.22235202789306641,2.169082532,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,3,25136,0.02397155761718750,5.382532535,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,4,188,0.00017929077148438,12.445411148,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,5,11,0.00001049041748047,16.540568381,fixed,1,access-plus-one-deterministic
4,4,2,1048576,33554432,1048576,cycle,8,shared,os-getrandom,random-old-and-new-paths,insertion,6,0,0.00000000000000000,inf,fixed,1,access-plus-one-deterministic
