b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,0,450814,0.42992973327636719,1.217827207,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,1,25474,0.02429389953613281,5.363262107,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,2,3488,0.00332641601562500,8.231815675,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,3,564,0.00053787231445312,10.860448648,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,4,96,0.00009155273437500,13.415037499,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,5,16,0.00001525878906250,16.000000000,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,6,1,0.00000095367431641,20.000000000,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,post,7,0,0.00000000000000000,inf,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,1,450814,0.42992973327636719,1.217827207,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,2,25474,0.02429389953613281,5.363262107,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,3,3488,0.00332641601562500,8.231815675,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,4,564,0.00053787231445312,10.860448648,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,5,96,0.00009155273437500,13.415037499,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,6,16,0.00001525878906250,16.000000000,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,7,1,0.00000095367431641,20.000000000,fixed,1,access-plus-two-deterministic
4,2,2,1048576,33554432,1048576,cycle,4,shared,os-getrandom,random-old-and-new-paths,insertion,8,0,0.00000000000000000,inf,fixed,1,access-plus-two-deterministic
