b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,794712,0.75789642333984375,0.399927397
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,359042,0.34240913391113281,1.546206908
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,157158,0.14987754821777344,2.738143812
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,70013,0.06676959991455078,3.904664794
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,32033,0.03054904937744141,5.032728703
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,15258,0.01455116271972656,6.102721753
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,7539,0.00718975067138672,7.119842543
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,3936,0.00375366210937500,8.057485495
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,2081,0.00198459625244141,8.976938750
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,9,1107,0.00105571746826172,9.887560493
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,10,612,0.00058364868164062,10.742612157
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,11,323,0.00030803680419922,11.664609645
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,12,167,0.00015926361083984,12.616295708
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,13,81,0.00007724761962891,13.660149997
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,14,28,0.00002670288085938,15.192645078
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,15,7,0.00000667572021484,17.192645078
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,16,0,0.00000000000000000,inf
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,1,794712,0.75789642333984375,0.399927397
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,2,359043,0.34241008758544922,1.546202890
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,3,157158,0.14987754821777344,2.738143812
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,4,70013,0.06676959991455078,3.904664794
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,32033,0.03054904937744141,5.032728703
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,15258,0.01455116271972656,6.102721753
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,7539,0.00718975067138672,7.119842543
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,3936,0.00375366210937500,8.057485495
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,2081,0.00198459625244141,8.976938750
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,1107,0.00105571746826172,9.887560493
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,612,0.00058364868164062,10.742612157
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,323,0.00030803680419922,11.664609645
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,167,0.00015926361083984,12.616295708
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,81,0.00007724761962891,13.660149997
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,28,0.00002670288085938,15.192645078
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,7,0.00000667572021484,17.192645078
2,3,2,16384,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,0,0.00000000000000000,inf
