b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,0,1029127,0.98145198822021484,0.027010401
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,1,909965,0.86781024932861328,0.204548470
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,2,675031,0.64375972747802734,0.635405768
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,3,432586,0.41254615783691406,1.277372550
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,4,252222,0.24053764343261719,2.055665406
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,5,138890,0.13245582580566406,2.916416796
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,6,73834,0.07041358947753906,3.828002301
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,7,38485,0.03670215606689453,4.767991373
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,8,19827,0.01890850067138672,5.724821219
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,9,10099,0.00963115692138672,6.698075176
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,10,5177,0.00493717193603516,7.662099397
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,11,2611,0.00249004364013672,8.649613258
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,12,1327,0.00126552581787109,9.626047345
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,13,648,0.00061798095703125,10.660149997
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,14,310,0.00029563903808594,11.723875595
