b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,954138,0.90993690490722656,0.136161583
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,686192,0.65440368652343750,0.611747219
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,467391,0.44573879241943359,1.165729571
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,320554,0.30570411682128906,1.709792114
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,222252,0.21195602416992188,2.238163124
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,156153,0.14891910552978516,2.747399239
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,110865,0.10572910308837891,3.241555546
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,79213,0.07554340362548828,3.726550404
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,56546,0.05392646789550781,4.212862647
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,9,40617,0.03873538970947266,4.690203935
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,10,29142,0.02779197692871094,5.169187728
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,11,21072,0.02009582519531250,5.636960370
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,12,15222,0.01451683044433594,6.106129695
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,13,11030,0.01051902770996094,6.570854830
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,14,8071,0.00769710540771484,7.021468280
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,15,5861,0.00558948516845703,7.483068878
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,16,4182,0.00398826599121094,7.970022653
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,17,3040,0.00289916992187500,8.430144392
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,18,2111,0.00201320648193359,8.956289137
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,19,1408,0.00134277343750000,9.540568381
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,20,910,0.00086784362792969,10.170277265
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,21,578,0.00055122375488281,10.825074317
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,22,383,0.00036525726318359,11.418799418
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,23,286,0.00027275085449219,11.840128663
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,24,229,0.00021839141845703,12.160796212
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,25,189,0.00018024444580078,12.437757576
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,26,159,0.00015163421630859,12.687117045
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,27,123,0.00011730194091797,13.057485495
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,28,98,0.00009346008300781,13.385290156
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,29,71,0.00006771087646484,13.850252880
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,30,44,0.00004196166992188,14.540568381
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,31,22,0.00002098083496094,15.540568381
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,32,12,0.00001144409179688,16.415037499
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,33,6,0.00000572204589844,17.415037499
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,34,2,0.00000190734863281,19.000000000
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,35,0,0.00000000000000000,inf
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,1,954138,0.90993690490722656,0.136161583
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,2,686192,0.65440368652343750,0.611747219
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,3,467391,0.44573879241943359,1.165729571
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,4,320553,0.30570316314697266,1.709796615
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,222252,0.21195602416992188,2.238163124
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,156153,0.14891910552978516,2.747399239
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,110865,0.10572910308837891,3.241555546
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,79213,0.07554340362548828,3.726550404
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,56546,0.05392646789550781,4.212862647
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,40617,0.03873538970947266,4.690203935
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,29142,0.02779197692871094,5.169187728
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,21072,0.02009582519531250,5.636960370
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,15222,0.01451683044433594,6.106129695
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,11030,0.01051902770996094,6.570854830
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,8071,0.00769710540771484,7.021468280
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,5861,0.00558948516845703,7.483068878
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,4182,0.00398826599121094,7.970022653
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,18,3040,0.00289916992187500,8.430144392
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,19,2111,0.00201320648193359,8.956289137
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,20,1408,0.00134277343750000,9.540568381
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,21,910,0.00086784362792969,10.170277265
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,22,578,0.00055122375488281,10.825074317
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,23,383,0.00036525726318359,11.418799418
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,24,286,0.00027275085449219,11.840128663
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,25,229,0.00021839141845703,12.160796212
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,26,189,0.00018024444580078,12.437757576
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,27,159,0.00015163421630859,12.687117045
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,28,123,0.00011730194091797,13.057485495
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,29,98,0.00009346008300781,13.385290156
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,30,71,0.00006771087646484,13.850252880
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,31,44,0.00004196166992188,14.540568381
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,32,22,0.00002098083496094,15.540568381
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,33,12,0.00001144409179688,16.415037499
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,34,6,0.00000572204589844,17.415037499
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,35,2,0.00000190734863281,19.000000000
2,2,3,65536,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,36,0,0.00000000000000000,inf
