b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,0,1030418,0.98268318176269531,0.025201730
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,1,914525,0.87215900421142578,0.197336917
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,2,679202,0.64773750305175781,0.626518818
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,3,431266,0.41128730773925781,1.281781544
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,4,247296,0.23583984375000000,2.084120621
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,5,132271,0.12614345550537109,2.986862736
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,6,68037,0.06488513946533203,3.945968092
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,7,34063,0.03248500823974609,4.944082119
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,8,16552,0.01578521728515625,5.985282070
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,9,7888,0.00752258300781250,7.054556164
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,10,3717,0.00354480743408203,8.140077027
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,11,1732,0.00165176391601562,9.241776785
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,12,783,0.00074672698974609,10.387131503
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,13,365,0.00034809112548828,11.488247346
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,14,191,0.00018215179443359,12.422571172
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,15,99,0.00009441375732422,13.370643380
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,16,52,0.00004959106445312,14.299560282
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,17,17,0.00001621246337891,15.912537159
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,18,7,0.00000667572021484,17.192645078
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,19,2,0.00000190734863281,19.000000000
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,20,0,0.00000000000000000,inf
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,1,1030418,0.98268318176269531,0.025201730
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,2,914525,0.87215900421142578,0.197336917
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,3,679202,0.64773750305175781,0.626518818
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,4,431265,0.41128635406494141,1.281784889
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,5,247295,0.23583889007568359,2.084126455
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,6,132271,0.12614345550537109,2.986862736
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,7,68037,0.06488513946533203,3.945968092
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,8,34063,0.03248500823974609,4.944082119
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,9,16552,0.01578521728515625,5.985282070
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,10,7888,0.00752258300781250,7.054556164
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,11,3717,0.00354480743408203,8.140077027
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,12,1732,0.00165176391601562,9.241776785
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,13,783,0.00074672698974609,10.387131503
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,14,365,0.00034809112548828,11.488247346
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,15,191,0.00018215179443359,12.422571172
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,16,99,0.00009441375732422,13.370643380
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,17,52,0.00004959106445312,14.299560282
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,18,17,0.00001621246337891,15.912537159
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,19,7,0.00000667572021484,17.192645078
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,20,2,0.00000190734863281,19.000000000
4,4,4,1048576,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,21,0,0.00000000000000000,inf
