b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,0,1028409,0.98076725006103516,0.028017290
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,1,904946,0.86302375793457031,0.212527819
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,2,660961,0.63034152984619141,0.665794378
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,3,412649,0.39353275299072266,1.345444381
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,4,233440,0.22262573242187500,2.167307737
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,5,123784,0.11804962158203125,3.082534678
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,6,63704,0.06075286865234375,4.040903658
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,7,32134,0.03064537048339844,5.028187044
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,8,16056,0.01531219482421875,6.029175099
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,9,7967,0.00759792327880859,7.040179140
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,10,4018,0.00383186340332031,8.027738151
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,11,2051,0.00195598602294922,8.997888224
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,12,1040,0.00099182128906250,9.977632187
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,13,542,0.00051689147949219,10.917850959
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,14,290,0.00027656555175781,11.820090910
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,15,156,0.00014877319335938,12.714597781
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,16,89,0.00008487701416016,13.524266569
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,17,50,0.00004768371582031,14.356143810
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,18,28,0.00002670288085938,15.192645078
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,19,14,0.00001335144042969,16.192645078
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,20,5,0.00000476837158203,17.678071905
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,21,1,0.00000095367431641,20.000000000
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,22,0,0.00000000000000000,inf
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,1,1028409,0.98076725006103516,0.028017290
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,2,904947,0.86302471160888672,0.212526225
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,3,660961,0.63034152984619141,0.665794378
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,4,412649,0.39353275299072266,1.345444381
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,5,233440,0.22262573242187500,2.167307737
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,6,123784,0.11804962158203125,3.082534678
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,7,63704,0.06075286865234375,4.040903658
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,8,32134,0.03064537048339844,5.028187044
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,9,16056,0.01531219482421875,6.029175099
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,10,7967,0.00759792327880859,7.040179140
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,11,4018,0.00383186340332031,8.027738151
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,12,2051,0.00195598602294922,8.997888224
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,13,1040,0.00099182128906250,9.977632187
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,14,542,0.00051689147949219,10.917850959
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,15,290,0.00027656555175781,11.820090910
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,16,156,0.00014877319335938,12.714597781
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,17,89,0.00008487701416016,13.524266569
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,18,50,0.00004768371582031,14.356143810
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,19,28,0.00002670288085938,15.192645078
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,20,14,0.00001335144042969,16.192645078
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,21,5,0.00000476837158203,17.678071905
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,22,1,0.00000095367431641,20.000000000
4,4,4,65536,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,23,0,0.00000000000000000,inf
