b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,767920,0.73234558105468750,0.449403503
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,318342,0.30359458923339844,1.719782016
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,127754,0.12183570861816406,3.036991063
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,52334,0.04990959167480469,4.324539089
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,21830,0.02081871032714844,5.585975490
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,9339,0.00890636444091797,6.810947638
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,4060,0.00387191772460938,8.012735988
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,1805,0.00172138214111328,9.182216878
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,811,0.00077342987060547,10.336441896
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,9,380,0.00036239624023438,11.430144392
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,10,194,0.00018501281738281,12.400087158
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,11,105,0.00010013580322266,13.285754482
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,12,53,0.00005054473876953,14.272079545
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,13,29,0.00002765655517578,15.142019005
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,14,16,0.00001525878906250,16.000000000
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,15,5,0.00000476837158203,17.678071905
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,16,0,0.00000000000000000,inf
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,1,767919,0.73234462738037109,0.449405382
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,2,318341,0.30359363555908203,1.719786548
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,3,127754,0.12183570861816406,3.036991063
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,4,52334,0.04990959167480469,4.324539089
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,21830,0.02081871032714844,5.585975490
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,9339,0.00890636444091797,6.810947638
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,4060,0.00387191772460938,8.012735988
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,1805,0.00172138214111328,9.182216878
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,811,0.00077342987060547,10.336441896
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,380,0.00036239624023438,11.430144392
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,194,0.00018501281738281,12.400087158
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,105,0.00010013580322266,13.285754482
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,53,0.00005054473876953,14.272079545
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,29,0.00002765655517578,15.142019005
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,16,0.00001525878906250,16.000000000
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,5,0.00000476837158203,17.678071905
2,3,2,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,0,0.00000000000000000,inf
