b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,0,1039892,0.99171829223632812,0.011997728
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,1,976912,0.93165588378906250,0.102130915
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,2,824671,0.78646755218505859,0.346540850
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,3,629465,0.60030460357666016,0.736233363
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,4,449532,0.42870712280273438,1.221935708
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,5,308005,0.29373645782470703,1.767405754
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,6,205644,0.19611740112304688,2.350210546
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,7,134485,0.12825489044189453,2.962914257
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,8,86599,0.08258724212646484,3.597937255
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,9,55190,0.05263328552246094,4.247880735
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,10,34944,0.03332519531250000,4.907242859
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,11,21975,0.02095699310302734,5.576424455
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,12,13800,0.01316070556640625,6.247619353
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,13,8601,0.00820255279541016,6.929711310
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,14,5241,0.00499820709228516,7.644373606
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,15,3182,0.00303459167480469,8.364281880
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,16,1948,0.00185775756835938,9.072222038
4,4,3,65536,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,17,1116,0.00106430053710938,9.875878688
