b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,779649,0.74353122711181641,0.427534760
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,336261,0.32068347930908203,1.640778063
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,140645,0.13412952423095703,2.898301261
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,60144,0.05735778808593750,4.123866800
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,26423,0.02519893646240234,5.310493345
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,11784,0.01123809814453125,6.475458285
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,5373,0.00512409210205078,7.608487877
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,2495,0.00237941741943359,8.715175900
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,1290,0.00123023986816406,9.666844650
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,9,693,0.00066089630126953,10.563288458
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,10,363,0.00034618377685547,11.496174262
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,11,188,0.00017929077148438,12.445411148
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,12,94,0.00008964538574219,13.445411148
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,13,57,0.00005435943603516,14.167109986
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,14,34,0.00003242492675781,14.912537159
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,15,21,0.00002002716064453,15.607682577
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,16,11,0.00001049041748047,16.540568381
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,17,6,0.00000572204589844,17.415037499
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,18,3,0.00000286102294922,18.415037499
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,19,2,0.00000190734863281,19.000000000
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,20,0,0.00000000000000000,inf
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,1,779649,0.74353122711181641,0.427534760
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,2,336261,0.32068347930908203,1.640778063
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,3,140645,0.13412952423095703,2.898301261
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,4,60144,0.05735778808593750,4.123866800
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,26423,0.02519893646240234,5.310493345
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,11784,0.01123809814453125,6.475458285
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,5373,0.00512409210205078,7.608487877
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,2495,0.00237941741943359,8.715175900
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,1290,0.00123023986816406,9.666844650
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,693,0.00066089630126953,10.563288458
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,363,0.00034618377685547,11.496174262
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,188,0.00017929077148438,12.445411148
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,94,0.00008964538574219,13.445411148
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,57,0.00005435943603516,14.167109986
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,34,0.00003242492675781,14.912537159
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,21,0.00002002716064453,15.607682577
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,11,0.00001049041748047,16.540568381
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,18,6,0.00000572204589844,17.415037499
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,19,3,0.00000286102294922,18.415037499
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,20,2,0.00000190734863281,19.000000000
2,3,2,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,21,0,0.00000000000000000,inf
