b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,0,1043987,0.99562358856201172,0.006327683
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,1,1006893,0.96024799346923828,0.058521051
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,2,907718,0.86566734313964844,0.208115359
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,3,764261,0.72885608673095703,0.456294114
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,4,612724,0.58433914184570312,0.775122164
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,5,475266,0.45324897766113281,1.141624329
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,6,359816,0.34314727783203125,1.543100185
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,7,267720,0.25531768798828125,1.969634606
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,8,196220,0.18712997436523438,2.417887428
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,9,141890,0.13531684875488281,2.885586610
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,10,101063,0.09638118743896484,3.375104614
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,11,71388,0.06808090209960938,3.876606036
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,12,50089,0.04776859283447266,4.387793811
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,13,35021,0.03339862823486328,4.904067341
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,14,24240,0.02311706542968750,5.434897922
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,15,16603,0.01583385467529297,5.980843674
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,16,11221,0.01070117950439453,6.546086368
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,17,7539,0.00718975067138672,7.119842543
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,18,4965,0.00473499298095703,7.722421998
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,19,3192,0.00304412841796875,8.359755064
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,20,1987,0.00189495086669922,9.043623843
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,21,1242,0.00118446350097656,9.721550542
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,22,781,0.00074481964111328,10.390821262
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,23,505,0.00048160552978516,11.019860422
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,24,329,0.00031375885009766,11.638056226
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,25,217,0.00020694732666016,12.238448768
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,26,134,0.00012779235839844,12.933910810
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,27,82,0.00007820129394531,13.642447995
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,28,46,0.00004386901855469,14.476438044
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,29,20,0.00001907348632812,15.678071905
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,30,8,0.00000762939453125,17.000000000
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,31,3,0.00000286102294922,18.415037499
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,32,1,0.00000095367431641,20.000000000
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,33,0,0.00000000000000000,inf
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,1,1043987,0.99562358856201172,0.006327683
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,2,1006893,0.96024799346923828,0.058521051
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,3,907718,0.86566734313964844,0.208115359
4,4,3,262144,2097152,1048576,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,4,764261,0.72885608673095703,0.456294114
