b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,47170,0.01124620437622070,6.474418020
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,27102,0.00646162033081055,7.273888301
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,15589,0.00371670722961426,8.071759235
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,8902,0.00212240219116211,8.880086215
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,5223,0.00124526023864746,9.649337012
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,3001,0.00071549415588379,10.448772396
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,1744,0.00041580200195312,11.231815675
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,1004,0.00023937225341797,12.028456446
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,583,0.00013899803161621,12.812647927
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,366,0.00008726119995117,13.484300162
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,18,241,0.00005745887756348,14.087110664
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,19,158,0.00003767013549805,14.696219252
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,20,101,0.00002408027648926,15.341788517
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,21,58,0.00001382827758789,16.142019005
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,22,28,0.00000667572021484,17.192645078
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,23,14,0.00000333786010742,18.192645078
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,24,1,0.00000023841857910,22.000000000
2,3,2,1048576,4194304,4194304,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,25,0,0.00000000000000000,inf
