b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,0,1022864,0.97547912597656250,0.035817094
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,1,878610,0.83790779113769531,0.255136606
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,2,615549,0.58703327178955078,0.768485820
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,3,366300,0.34933090209960938,1.517333825
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,4,197182,0.18804740905761719,2.410831666
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,5,99457,0.09484958648681641,3.398214706
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,6,48060,0.04583358764648438,4.447450972
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,7,22612,0.02156448364257812,5.535199018
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,8,10398,0.00991630554199219,6.655981560
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,9,4711,0.00449275970458984,7.798182383
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,10,2103,0.00200557708740234,8.961766865
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,11,911,0.00086879730224609,10.168692756
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,12,378,0.00036048889160156,11.437757576
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,13,167,0.00015926361083984,12.616295708
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,14,68,0.00006484985351562,13.912537159
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,15,30,0.00002861022949219,15.093109404
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,16,10,0.00000953674316406,16.678071905
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,17,2,0.00000190734863281,19.000000000
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,18,0,0.00000000000000000,inf
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,1,1022864,0.97547912597656250,0.035817094
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,2,878610,0.83790779113769531,0.255136606
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,3,615550,0.58703422546386719,0.768483477
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,4,366301,0.34933185577392578,1.517329886
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,5,197183,0.18804836273193359,2.410824349
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,6,99457,0.09484958648681641,3.398214706
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,7,48060,0.04583358764648438,4.447450972
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,8,22612,0.02156448364257812,5.535199018
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,9,10398,0.00991630554199219,6.655981560
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,10,4711,0.00449275970458984,7.798182383
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,11,2103,0.00200557708740234,8.961766865
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,12,911,0.00086879730224609,10.168692756
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,13,378,0.00036048889160156,11.437757576
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,14,167,0.00015926361083984,12.616295708
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,15,68,0.00006484985351562,13.912537159
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,16,30,0.00002861022949219,15.093109404
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,17,10,0.00000953674316406,16.678071905
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,18,2,0.00000190734863281,19.000000000
4,5,3,1024,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,19,0,0.00000000000000000,inf
