b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,1002522,0.95607948303222656,0.064797534
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,848711,0.80939388275146484,0.305086149
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,695033,0.66283512115478516,0.593278047
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,567312,0.54103088378906250,0.886217145
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,463737,0.44225406646728516,1.177052687
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,379556,0.36197280883789062,1.466046768
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,310114,0.29574775695800781,1.757560868
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,252386,0.24069404602050781,2.054727640
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,204995,0.19549846649169922,2.354770804
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,9,166349,0.15864276885986328,2.656146332
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,10,135104,0.12884521484375000,2.956289137
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,11,109301,0.10423755645751953,3.262052925
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,12,88003,0.08392620086669922,3.574734915
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,13,71037,0.06774616241455078,3.883716965
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,14,56999,0.05435848236083984,4.201351012
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,15,45370,0.04326820373535156,4.530548961
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,16,35976,0.03430938720703125,4.865252831
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,17,28577,0.02725315093994141,5.197433150
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,18,22496,0.02145385742187500,5.542619121
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,19,17746,0.01692390441894531,5.884793747
2,2,3,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,20,13969,0.01332187652587891,6.230058874
