b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,905069,0.86314105987548828,0.212331742
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,548104,0.52271270751953125,0.935909862
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,308704,0.29440307617187500,1.764135349
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,175930,0.16777992248535156,2.575358010
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,102716,0.09795761108398438,3.351698599
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,61665,0.05880832672119141,4.087835748
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,37960,0.03620147705078125,4.787807628
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,23777,0.02267551422119141,5.462720922
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,14970,0.01427650451660156,6.130213399
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,9,9402,0.00896644592285156,6.801248035
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,10,5822,0.00555229187011719,7.492700876
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,11,3647,0.00347805023193359,8.167505516
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,12,2327,0.00221920013427734,8.815744505
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,13,1503,0.00143337249755859,9.446370706
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,14,943,0.00089931488037109,10.118886039
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,15,588,0.00056076049804688,10.800327655
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,16,368,0.00035095214843750,11.476438044
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,17,197,0.00018787384033203,12.377948181
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,18,106,0.00010108947753906,13.272079545
2,2,3,4096,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,19,41,0.00003910064697266,14.642447995
