b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,12,10563,0.00251841545104980,8.633267987
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,13,5499,0.00131106376647949,9.575046429
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,14,2923,0.00069689750671387,10.486765886
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,15,1615,0.00038504600524902,11.342681550
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,16,911,0.00021719932556152,12.168692756
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,17,522,0.00012445449829102,12.972094003
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,18,302,0.00007200241088867,13.761595261
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,19,171,0.00004076957702637,14.582147485
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,20,90,0.00002145767211914,15.508146904
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,21,31,0.00000739097595215,17.045803690
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,22,11,0.00000262260437012,18.540568381
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,23,4,0.00000095367431641,20.000000000
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,24,3,0.00000071525573730,20.415037499
4,5,3,1048576,4194304,4194304,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,25,0,0.00000000000000000,inf
