b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,0,747801,0.71315860748291016,0.487705125
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,1,284959,0.27175807952880859,1.879605167
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,2,103430,0.09863853454589844,3.341704824
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,3,37396,0.03566360473632812,4.809403658
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,4,13696,0.01306152343750000,6.258533014
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,5,4909,0.00468158721923828,7.738786549
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,6,1814,0.00172996520996094,9.175041259
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,7,677,0.00064563751220703,10.596987976
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,8,274,0.00026130676269531,11.901967917
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,9,108,0.00010299682617188,13.245112498
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,10,46,0.00004386901855469,14.476438044
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,11,22,0.00002098083496094,15.540568381
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,12,8,0.00000762939453125,17.000000000
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,13,2,0.00000190734863281,19.000000000
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,14,0,0.00000000000000000,inf
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,1,747801,0.71315860748291016,0.487705125
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,2,284959,0.27175807952880859,1.879605167
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,3,103430,0.09863853454589844,3.341704824
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,4,37396,0.03566360473632812,4.809403658
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,5,13696,0.01306152343750000,6.258533014
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,6,4909,0.00468158721923828,7.738786549
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,7,1814,0.00172996520996094,9.175041259
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,8,677,0.00064563751220703,10.596987976
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,9,274,0.00026130676269531,11.901967917
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,10,108,0.00010299682617188,13.245112498
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,11,46,0.00004386901855469,14.476438044
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,12,22,0.00002098083496094,15.540568381
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,13,8,0.00000762939453125,17.000000000
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,14,2,0.00000190734863281,19.000000000
2,3,3,262144,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,15,0,0.00000000000000000,inf
