b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,0,1027504,0.97990417480468750,0.029287420
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,1,900523,0.85880565643310547,0.219596402
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,2,651453,0.62127399444580078,0.686698428
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,3,401249,0.38266086578369141,1.385861729
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,4,222756,0.21243667602539062,2.234895234
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,5,115786,0.11042213439941406,3.178898702
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,6,57397,0.05473804473876953,4.191312288
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,7,27774,0.02648735046386719,5.238552652
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,8,13155,0.01254558563232422,6.316676372
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,9,6134,0.00584983825683594,7.417387549
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,10,2772,0.00264358520507812,8.563288458
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,11,1206,0.00115013122558594,9.763985808
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,12,546,0.00052070617675781,10.907242859
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,13,243,0.00023174285888672,12.075187496
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,14,102,0.00009727478027344,13.327574658
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,15,53,0.00005054473876953,14.272079545
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,16,31,0.00002956390380859,15.045803690
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,17,19,0.00001811981201172,15.752072487
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,18,8,0.00000762939453125,17.000000000
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,19,6,0.00000572204589844,17.415037499
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,20,2,0.00000190734863281,19.000000000
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,21,0,0.00000000000000000,inf
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,1,1027504,0.97990417480468750,0.029287420
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,2,900523,0.85880565643310547,0.219596402
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,3,651453,0.62127399444580078,0.686698428
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,4,401249,0.38266086578369141,1.385861729
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,5,222757,0.21243762969970703,2.234888757
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,6,115786,0.11042213439941406,3.178898702
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,7,57397,0.05473804473876953,4.191312288
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,8,27774,0.02648735046386719,5.238552652
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,9,13155,0.01254558563232422,6.316676372
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,10,6134,0.00584983825683594,7.417387549
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,11,2772,0.00264358520507812,8.563288458
