b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,0,1026139,0.97860240936279297,0.031205260
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,1,893917,0.85250568389892578,0.230218642
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,2,643576,0.61376190185546875,0.704248999
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,3,396173,0.37782001495361328,1.404228965
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,4,220766,0.21053886413574219,2.247841525
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,5,115451,0.11010265350341797,3.183078856
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,6,58074,0.05538368225097656,4.174395214
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,7,28473,0.02715396881103516,5.202693113
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,8,13892,0.01324844360351562,6.238033305
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,9,6688,0.00637817382812500,7.292640868
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,10,3202,0.00305366516113281,8.355242407
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,11,1559,0.00148677825927734,9.393594787
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,12,817,0.00077915191650391,10.325807732
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,13,431,0.00041103363037109,11.248455941
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,14,245,0.00023365020751953,12.063362061
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,15,162,0.00015449523925781,12.660149997
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,16,116,0.00011062622070312,13.142019005
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,17,78,0.00007438659667969,13.714597781
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,18,57,0.00005435943603516,14.167109986
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,19,34,0.00003242492675781,14.912537159
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,20,14,0.00001335144042969,16.192645078
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,21,4,0.00000381469726562,18.000000000
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,22,1,0.00000095367431641,20.000000000
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,23,0,0.00000000000000000,inf
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,1,1026139,0.97860240936279297,0.031205260
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,2,893917,0.85250568389892578,0.230218642
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,3,643576,0.61376190185546875,0.704248999
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,4,396172,0.37781906127929688,1.404232606
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,5,220765,0.21053791046142578,2.247848060
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,6,115451,0.11010265350341797,3.183078856
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,7,58074,0.05538368225097656,4.174395214
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,8,28473,0.02715396881103516,5.202693113
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,9,13892,0.01324844360351562,6.238033305
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,10,6688,0.00637817382812500,7.292640868
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,11,3202,0.00305366516113281,8.355242407
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,12,1559,0.00148677825927734,9.393594787
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,13,817,0.00077915191650391,10.325807732
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,14,431,0.00041103363037109,11.248455941
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,15,245,0.00023365020751953,12.063362061
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,16,162,0.00015449523925781,12.660149997
4,5,3,65536,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,17,116,0.00011062622070312,13.142019005
