b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,0,748232,0.71356964111328125,0.486873858
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,1,286588,0.27331161499023438,1.871381323
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,2,104700,0.09984970092773438,3.324098083
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,3,37919,0.03616237640380859,4.789366702
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,4,13866,0.01322364807128906,6.240735955
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,5,5012,0.00477981567382812,7.708829301
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,6,1789,0.00170612335205078,9.195062328
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,7,669,0.00063800811767578,10.614137599
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,8,258,0.00024604797363281,11.988772745
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,9,97,0.00009250640869141,13.400087158
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,10,32,0.00003051757812500,15.000000000
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,11,9,0.00000858306884766,16.830074999
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,12,1,0.00000095367431641,20.000000000
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,13,0,0.00000000000000000,inf
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,1,748232,0.71356964111328125,0.486873858
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,2,286588,0.27331161499023438,1.871381323
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,3,104700,0.09984970092773438,3.324098083
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,4,37919,0.03616237640380859,4.789366702
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,5,13866,0.01322364807128906,6.240735955
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,6,5012,0.00477981567382812,7.708829301
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,7,1789,0.00170612335205078,9.195062328
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,8,669,0.00063800811767578,10.614137599
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,9,258,0.00024604797363281,11.988772745
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,10,97,0.00009250640869141,13.400087158
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,11,32,0.00003051757812500,15.000000000
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,12,9,0.00000858306884766,16.830074999
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,13,1,0.00000095367431641,20.000000000
2,3,3,65536,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,14,0,0.00000000000000000,inf
