b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,281316,0.26828384399414062,1.898167917
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,207454,0.19784355163574219,2.337568051
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,154239,0.14709377288818359,2.765191922
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,114996,0.10966873168945312,3.188775846
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,86389,0.08238697052001953,3.601439996
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,64897,0.06189060211181641,4.014135832
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,48661,0.04640674591064453,4.429521652
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,36162,0.03448677062988281,4.857813150
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,26666,0.02543067932128906,5.297286189
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,19520,0.01861572265625000,5.747334568
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,14312,0.01364898681640625,6.195062328
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,10520,0.01003265380859375,6.639152916
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,7566,0.00721549987792969,7.114684939
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,18,5423,0.00517177581787109,7.595124545
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,19,3960,0.00377655029296875,8.048715285
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,20,2845,0.00271320343017578,8.525787063
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,21,1963,0.00187206268310547,9.061155543
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,22,1346,0.00128364562988281,9.605537305
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,23,935,0.00089168548583984,10.131177445
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,24,624,0.00059509277343750,10.714597781
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,25,388,0.00037002563476562,11.400087158
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,26,204,0.00019454956054688,12.327574658
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,27,103,0.00009822845458984,13.313499473
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,28,41,0.00003910064697266,14.642447995
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,29,14,0.00001335144042969,16.192645078
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,30,6,0.00000572204589844,17.415037499
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,31,1,0.00000095367431641,20.000000000
2,2,3,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,32,0,0.00000000000000000,inf
