b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,0,1029471,0.98178005218505859,0.026528241
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,1,910183,0.86801815032958984,0.204202885
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,2,671209,0.64011478424072266,0.643597465
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,3,423367,0.40375423431396484,1.308450705
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,4,241065,0.22989749908447266,2.120937323
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,5,128781,0.12281513214111328,3.025439768
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,6,66345,0.06327152252197266,3.982299877
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,7,33295,0.03175258636474609,4.976982080
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,8,16517,0.01575183868408203,5.988335948
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,9,8255,0.00787258148193359,6.988947500
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,10,4061,0.00387287139892578,8.012380688
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,11,2024,0.00193023681640625,9.017006425
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,12,1009,0.00096225738525391,10.021289541
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,13,483,0.00046062469482422,11.084120621
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,14,225,0.00021457672119141,12.186218809
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,15,108,0.00010299682617188,13.245112498
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,16,48,0.00004577636718750,14.415037499
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,17,13,0.00001239776611328,16.299560282
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,18,3,0.00000286102294922,18.415037499
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,post,19,0,0.00000000000000000,inf
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,1,1029471,0.98178005218505859,0.026528241
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,2,910183,0.86801815032958984,0.204202885
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,3,671210,0.64011573791503906,0.643595316
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,4,423368,0.40375518798828125,1.308447297
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,5,241065,0.22989749908447266,2.120937323
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,6,128781,0.12281513214111328,3.025439768
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,7,66345,0.06327152252197266,3.982299877
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,8,33295,0.03175258636474609,4.976982080
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,9,16517,0.01575183868408203,5.988335948
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,10,8255,0.00787258148193359,6.988947500
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,11,4061,0.00387287139892578,8.012380688
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,12,2024,0.00193023681640625,9.017006425
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,13,1009,0.00096225738525391,10.021289541
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,14,483,0.00046062469482422,11.084120621
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,15,225,0.00021457672119141,12.186218809
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,16,108,0.00010299682617188,13.245112498
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,17,48,0.00004577636718750,14.415037499
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,18,13,0.00001239776611328,16.299560282
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,19,3,0.00000286102294922,18.415037499
4,4,4,262144,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,20,0,0.00000000000000000,inf
