b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,36,1448,0.00034523010253906,11.500154113
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,37,999,0.00023818016052246,12.035659132
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,38,690,0.00016450881958008,12.569547448
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,39,470,0.00011205673217773,13.123483053
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,40,301,0.00007176399230957,13.766380323
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,41,183,0.00004363059997559,14.484300162
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,42,110,0.00002622604370117,15.218640286
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,43,55,0.00001311302185059,16.218640286
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,44,21,0.00000500679016113,17.607682577
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,45,7,0.00000166893005371,19.192645078
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,46,1,0.00000023841857910,22.000000000
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,post,47,0,0.00000000000000000,inf
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,1,4190340,0.99905490875244141,0.001364123
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,2,4153135,0.99018454551696777,0.014230663
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,3,4033946,0.96176767349243164,0.056239659
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,4,3818923,0.91050219535827637,0.135265599
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,5,3528550,0.84127187728881836,0.249355977
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,6,3190508,0.76067638397216797,0.394645279
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,7,2831939,0.67518687248229980,0.566641241
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,8,2471319,0.58920836448669434,0.763150184
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,9,2123508,0.50628376007080078,0.981981887
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,10,1799088,0.42893600463867188,1.221165675
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,11,1504132,0.35861301422119141,1.479500250
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,12,1243204,0.29640293121337891,1.754368380
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,13,1016074,0.24225091934204102,2.045425954
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,14,821001,0.19574189186096191,2.352975546
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,15,657249,0.15670037269592285,2.673919484
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,16,522075,0.12447237968444824,3.006102450
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,17,411807,0.09818243980407715,3.348391172
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,18,322685,0.07693409919738770,3.700233010
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,19,251144,0.05987739562988281,4.061844717
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,20,194434,0.04635667800903320,4.431079005
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,21,149556,0.03565692901611328,4.809673735
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,22,114249,0.02723908424377441,5.198177988
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,23,86788,0.02069187164306641,5.594792042
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,24,65707,0.01566576957702637,5.996240546
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,25,49444,0.01178836822509766,6.406492159
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,26,36938,0.00880670547485352,6.827181866
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,27,27667,0.00659632682800293,7.244121403
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,28,20711,0.00493788719177246,7.661890407
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,29,15391,0.00366950035095215,8.090200649
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,30,11491,0.00273966789245605,8.511783267
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,31,8564,0.00204181671142578,8.935930920
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,32,6403,0.00152659416198730,9.355467705
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,33,4799,0.00114417076110840,9.771481902
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,34,3583,0.00085425376892090,10.193047672
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,35,2660,0.00063419342041016,10.622789470
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,36,1994,0.00047540664672852,11.038550306
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,37,1448,0.00034523010253906,11.500154113
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,38,999,0.00023818016052246,12.035659132
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,39,690,0.00016450881958008,12.569547448
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,40,470,0.00011205673217773,13.123483053
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,41,301,0.00007176399230957,13.766380323
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,42,183,0.00004363059997559,14.484300162
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,43,110,0.00002622604370117,15.218640286
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,44,55,0.00001311302185059,16.218640286
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,45,21,0.00000500679016113,17.607682577
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,46,7,0.00000166893005371,19.192645078
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,47,1,0.00000023841857910,22.000000000
4,4,3,1048576,4194304,4194304,cycle,12,shared,os-getrandom,random-old-and-new-paths,insertion,48,0,0.00000000000000000,inf
