b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,0,825834,0.78757667541503906,0.344507709
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,1,415384,0.39614105224609375,1.335913879
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,2,202727,0.19333553314208984,2.370821280
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,3,101711,0.09699916839599609,3.365883811
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,4,52668,0.05022811889648438,4.315360944
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,5,27858,0.02656745910644531,5.234195934
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,6,15324,0.01461410522460938,6.096494690
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,7,8610,0.00821113586425781,6.928202478
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,8,4867,0.00464153289794922,7.751182941
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,9,2647,0.00252437591552734,8.629857521
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,10,1432,0.00136566162109375,9.516184223
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,11,743,0.00070858001708984,10.462781599
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,12,362,0.00034523010253906,11.500154113
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,13,160,0.00015258789062500,12.678071905
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,14,49,0.00004673004150391,14.385290156
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,15,17,0.00001621246337891,15.912537159
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,16,5,0.00000476837158203,17.678071905
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,post,17,0,0.00000000000000000,inf
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,1,825835,0.78757762908935547,0.344505962
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,2,415385,0.39614200592041016,1.335910406
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,3,202727,0.19333553314208984,2.370821280
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,4,101711,0.09699916839599609,3.365883811
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,52668,0.05022811889648438,4.315360944
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,27858,0.02656745910644531,5.234195934
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,15324,0.01461410522460938,6.096494690
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,8610,0.00821113586425781,6.928202478
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,4867,0.00464153289794922,7.751182941
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,2647,0.00252437591552734,8.629857521
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,1432,0.00136566162109375,9.516184223
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,743,0.00070858001708984,10.462781599
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,362,0.00034523010253906,11.500154113
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,160,0.00015258789062500,12.678071905
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,49,0.00004673004150391,14.385290156
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,17,0.00001621246337891,15.912537159
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,5,0.00000476837158203,17.678071905
2,3,2,262144,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,18,0,0.00000000000000000,inf
