b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,0,740786,0.70646858215332031,0.501302692
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,1,277366,0.26451683044433594,1.918568575
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,2,99898,0.09527015686035156,3.391831826
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,3,35965,0.03429889678955078,4.865694016
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,4,13175,0.01256465911865234,6.314484659
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,5,4732,0.00451278686523438,7.791765642
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,6,1736,0.00165557861328125,9.238448768
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,7,625,0.00059604644775391,10.712287620
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,8,249,0.00023746490478516,12.039998068
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,9,112,0.00010681152343750,13.192645078
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,10,46,0.00004386901855469,14.476438044
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,11,18,0.00001716613769531,15.830074999
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,12,6,0.00000572204589844,17.415037499
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,13,3,0.00000286102294922,18.415037499
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,post,14,0,0.00000000000000000,inf
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,1,740785,0.70646762847900391,0.501304639
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,2,277366,0.26451683044433594,1.918568575
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,3,99898,0.09527015686035156,3.391831826
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,4,35965,0.03429889678955078,4.865694016
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,5,13175,0.01256465911865234,6.314484659
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,6,4732,0.00451278686523438,7.791765642
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,7,1736,0.00165557861328125,9.238448768
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,8,625,0.00059604644775391,10.712287620
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,9,249,0.00023746490478516,12.039998068
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,10,112,0.00010681152343750,13.192645078
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,11,46,0.00004386901855469,14.476438044
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,12,18,0.00001716613769531,15.830074999
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,13,6,0.00000572204589844,17.415037499
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,14,3,0.00000286102294922,18.415037499
2,3,3,4096,2097152,1048576,cycle,9,shared,os-getrandom,random-old-and-new-paths,insertion,15,0,0.00000000000000000,inf
