b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,12396,0.01182174682617188,6.402412960
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,7101,0.00677204132080078,7.206193509
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,4120,0.00392913818359375,7.991571378
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,2464,0.00234985351562500,8.733213459
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,1537,0.00146579742431641,9.414098550
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,1010,0.00096321105957031,10.019860422
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,632,0.00060272216796875,10.696219252
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,423,0.00040340423583984,11.275486147
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,256,0.00024414062500000,12.000000000
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,143,0.00013637542724609,12.840128663
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,18,77,0.00007343292236328,13.733213459
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,19,43,0.00004100799560547,14.573735245
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,20,24,0.00002288818359375,15.415037499
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,21,8,0.00000762939453125,17.000000000
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,22,1,0.00000095367431641,20.000000000
2,2,3,1024,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,23,0,0.00000000000000000,inf
