b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,0,635760,0.15157699584960938,2.721877276,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,1,310448,0.07401657104492188,3.756007888,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,2,149152,0.03556060791015625,4.813576202,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,3,70024,0.01669502258300781,5.904438145,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,4,32475,0.00774264335632324,7.012958095,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,5,14623,0.00348639488220215,8.164048301,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,6,6491,0.00154757499694824,9.335774959,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,7,2816,0.00067138671875000,10.540568381,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,8,1209,0.00028824806213379,11.760401471,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,9,599,0.00014281272888184,12.773587807,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,10,264,0.00006294250488281,13.955605881,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,11,115,0.00002741813659668,15.154509949,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,12,44,0.00001049041748047,16.540568381,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,13,4,0.00000095367431641,20.000000000,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,post,14,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,0,4194304,1.00000000000000000,-0.000000000,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,1,635760,0.15157699584960938,2.721877276,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,2,310448,0.07401657104492188,3.756007888,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,3,149152,0.03556060791015625,4.813576202,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,4,70024,0.01669502258300781,5.904438145,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,5,32475,0.00774264335632324,7.012958095,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,6,14623,0.00348639488220215,8.164048301,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,7,6491,0.00154757499694824,9.335774959,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,8,2816,0.00067138671875000,10.540568381,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,9,1209,0.00028824806213379,11.760401471,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,10,599,0.00014281272888184,12.773587807,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,11,264,0.00006294250488281,13.955605881,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,12,115,0.00002741813659668,15.154509949,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,13,44,0.00001049041748047,16.540568381,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,14,4,0.00000095367431641,20.000000000,fixed,1,access-plus-rate-deterministic,6,1
2,1,1,1024,1048576,4194304,cycle,1,random,os-getrandom,random-old-and-new-paths,insertion,15,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,6,1
